"date","hdd16_sum","wind_speed_sum"
2018-05-02,4.56229879765183,2.65322901809753
2018-05-03,3.0088926267131,3.0622316730301
2018-05-04,2.53478863954725,3.28612002501689
2018-05-05,1.3127743954542,3.73463784470238
2018-05-06,0.225107094843127,3.42729721608786
2018-05-07,0,3.34447023596203
2018-05-08,0,3.37440914909887
2018-05-09,0,2.75246677317696
2018-05-10,0.935265334697552,3.30086113791479
2018-05-11,1.36870748445755,2.39384788877055
2018-05-12,0.0326256796176301,2.5392177972972
2018-05-13,0.484075184819548,3.45456041739675
2018-05-14,0.463628794149563,3.68076904871817
2018-05-15,0.832824878629418,3.06674712321375
2018-05-16,1.79250918143487,3.09912899437197
2018-05-17,2.76770008720218,4.06406383878325
2018-05-18,3.51897760100649,2.81142269912689
2018-05-19,2.44221188913994,2.20824440435841
2018-05-20,0.377661005261368,3.28738416440492
2018-05-21,0,3.77817646054392
2018-05-22,0,2.43986765454997
2018-05-23,0,2.86521877010665
2018-05-24,0.00509947978974328,3.21018438619787
2018-05-25,0,2.67542448093129
2018-05-26,0,2.44049105760059
2018-05-27,0,2.52029293934122
2018-05-28,0,2.71153918636625
2018-05-29,0,3.08654405829035
2018-05-30,0,2.18736408203612
2018-05-31,0,2.31338027340763
2018-06-01,0,2.85882436145084
2018-06-02,0,2.70567503065449
2018-06-03,0,2.11366989388772
2018-06-04,0,2.66008530620354
2018-06-05,0.0178219210813597,2.65191743419589
2018-06-06,0,2.93570550289375
2018-06-07,0,2.42757082370639
2018-06-08,0,2.25860177179178
2018-06-09,0,2.34391720027138
2018-06-10,0,2.42844644901882
2018-06-11,0.0133664408110201,2.83055709882424
2018-06-12,0.169280844835481,3.11894575747317
2018-06-13,1.37678781275423,3.42685502275864
2018-06-14,0.31481400866774,2.59469652233068
2018-06-15,0,1.76394809533533
2018-06-16,0,2.06841429774706
2018-06-17,0.00938409487214396,3.28316263329876
2018-06-18,0,3.11617803197019
2018-06-19,0,2.93579016103067
2018-06-20,0,2.50274748259068
2018-06-21,0.257569764480033,4.87844365724547
2018-06-22,2.98811603593774,4.93381497145975
2018-06-23,2.40814625455435,4.10453443099552
2018-06-24,1.39880731690185,3.10850090477388
2018-06-25,0.221794655455058,3.06340688454557
2018-06-26,0.247183032136683,2.49200122479661
2018-06-27,0,3.04857391009812
2018-06-28,0.0790101503299301,3.32758730797659
2018-06-29,0.00445548027033961,3.21583467391167
2018-06-30,0,3.61753640017283
2018-07-01,0.0341513756395564,3.95121498782196
2018-07-02,0,2.97574127354964
2018-07-03,0,2.31508213014796
2018-07-04,0,2.10837202201271
2018-07-05,0,2.72634206041003
2018-07-06,0,3.46413640083905
2018-07-07,0,3.31545721629278
2018-07-08,0,3.03318178607858
2018-07-09,0.00700107970616915,3.31412597633449
2018-07-10,0.314468289958308,3.13018103979782
2018-07-11,0.220709985665202,2.47395812647824
2018-07-12,0.0121969198712703,2.73059914378482
2018-07-13,0,2.51646721531497
2018-07-14,0,2.40218999256942
2018-07-15,0,2.20644404185238
2018-07-16,0,1.99137960395926
2018-07-17,0,2.75861832641251
2018-07-18,0,3.09053733982734
2018-07-19,0,2.41467863201205
2018-07-20,0,2.15811263241547
2018-07-21,0,2.27035900569865
2018-07-22,0,2.2635263235005
2018-07-23,0,2.04141928345863
2018-07-24,0,1.85771552054379
2018-07-25,0,2.17459791518808
2018-07-26,0,2.63939340423071
2018-07-27,0,2.8235285126645
2018-07-28,0,3.15346045208016
2018-07-29,0,2.54357481990476
2018-07-30,0,1.94656115755642
2018-07-31,0,2.53770960232099
2018-08-01,0,2.67657362306798
2018-08-02,0,2.35688795786752
2018-08-03,0,2.19738858494323
2018-08-04,0,2.59242259437075
2018-08-05,0,3.25676697240363
2018-08-06,0,2.24492176606849
2018-08-07,0,2.60726750134938
2018-08-08,0,3.4234029922976
2018-08-09,0,3.72324034850038
2018-08-10,0,4.35556192745572
2018-08-11,0,3.7978267009485
2018-08-12,0,2.35052602169074
2018-08-13,0,2.9565058054034
2018-08-14,0,3.78280464654027
2018-08-15,0,2.4362776432613
2018-08-16,0,2.28921773596597
2018-08-17,0,2.59762495308312
2018-08-18,0,2.45701188783154
2018-08-19,0,2.48840716504573
2018-08-20,0,2.88660875732221
2018-08-21,0,1.91733918841303
2018-08-22,0,2.05368487145414
2018-08-23,0,2.66487500197072
2018-08-24,0,3.81450057663979
2018-08-25,1.91611259275462,3.59671013591469
2018-08-26,1.53706615297876,2.75343302138869
2018-08-27,0.0108452199362429,4.21252980953131
2018-08-28,0,2.14858078881601
2018-08-29,0,2.67883043240042
2018-08-30,0.034500302212622,3.7447821671788
2018-08-31,1.19152488681052,2.49804916914769
2018-09-01,1.01885344976902,2.52064809163501
2018-09-02,0.609961102052858,2.85201232021668
2018-09-03,0,2.30591010723091
2018-09-04,0,1.96033824399633
2018-09-05,0,2.00955333478259
2018-09-06,0,2.26383650978376
2018-09-07,0.107514567579207,3.06806180795002
2018-09-08,0.439217055309618,2.72385929601782
2018-09-09,0,2.08210577060575
2018-09-10,0,2.41820947610494
2018-09-11,0,3.74381136301903
2018-09-12,0.0400498690211542,3.02260089771357
2018-09-13,0.72162631446797,2.14328406840471
2018-09-14,0.696239103079646,1.99595045969017
2018-09-15,0.418199075050559,2.72702581759605
2018-09-16,0.0664048703198746,2.11373975676829
2018-09-17,0,1.98314846398169
2018-09-18,0,3.1240542054515
2018-09-19,0,3.02259514039505
2018-09-20,0,3.03055419761674
2018-09-21,0,5.22045860821097
2018-09-22,2.76721756498413,4.34262610520823
2018-09-23,3.40907540639362,4.24328370222122
2018-09-24,6.03909304296934,4.37854990818295
2018-09-25,6.8041288175336,2.51763464257502
