"date","wind_speed_sum","temperature_air_mean_200_sum","temperature_air_min_200_sum","temperature_air_max_200_sum","celctemp","hdd16","hdd17","hdd15"
2022-04-25,2.68539763877907,281.83369078655,278.251048216794,285.834102284202,9.68369078655024,6.31630921344976,7.31630921344976,5.31630921344976
2022-04-26,2.39795147932781,281.607825687059,277.393496096466,286.154231963427,9.45782568705914,6.54217431294086,7.54217431294086,5.54217431294086
2022-04-27,2.29423178436432,282.572780400984,276.589486269929,288.285459182259,10.4227804009838,5.57721959901619,6.57721959901619,4.57721959901619
2022-04-28,2.38857769952608,283.175021743423,276.142955793619,289.801533588509,11.0250217434228,4.97497825657717,5.97497825657717,3.97497825657717
2022-04-29,2.29901502471931,283.571873336804,276.699611168445,289.476823960898,11.4218733368039,4.57812666319609,5.57812666319609,3.57812666319609
2022-04-30,2.60257203018781,282.573626648639,278.437845448581,287.058379194158,10.423626648639,5.57637335136104,6.57637335136104,4.57637335136104
2022-05-01,2.07562292773362,283.149958692217,278.405760231152,287.731065870206,10.9999586922168,5.00004130778325,6.00004130778325,4.00004130778325
2022-05-02,2.15030073766673,284.947224374193,278.310975777882,291.392666609071,12.7972243741933,3.20277562580668,4.20277562580668,2.20277562580668
2022-05-03,2.51363030999291,284.786702802744,278.978755156137,291.051548815489,12.6367028027444,3.36329719725558,4.36329719725558,2.36329719725558
2022-05-04,2.02270446751442,284.776932251399,279.064913749476,291.012191092202,12.6269322513992,3.37306774860082,4.37306774860082,2.37306774860082
2022-05-05,2.00944960984982,285.214579474452,279.698037990028,290.573211323197,13.0645794744518,2.93542052554824,3.93542052554824,1.93542052554824
2022-05-06,2.01179451307041,286.041865506009,279.319633557108,291.58750490274,13.8918655060089,2.10813449399109,3.10813449399109,1.10813449399109
2022-05-07,2.25788659197301,286.986714652899,280.373471202843,293.141410054913,14.8367146528993,1.16328534710067,2.16328534710067,0.163285347100668
2022-05-08,2.84780752712364,285.813842456507,280.054479771044,291.31302483911,13.6638424565075,2.3361575434925,3.3361575434925,1.3361575434925
2022-05-09,2.23054064341579,287.940477214181,279.28678179556,295.249732578417,15.7904772141808,0.209522785819161,1.20952278581916,0
2022-05-10,2.83229629004648,290.690754502274,282.972101149839,297.497484404762,18.5407545022742,0,0,0
2022-05-11,4.1126036264721,292.469228197991,285.919336455421,298.801336395389,20.3192281979908,0,0,0
2022-05-12,4.09735225701497,289.507088590948,284.202420183693,294.117789343377,17.3570885909477,0,0,0
2022-05-13,3.58635404934189,287.51502290583,281.512692360129,292.312820433559,15.36502290583,0.63497709417004,1.63497709417004,0
2022-05-14,2.70645723407884,288.011377981448,280.53426594718,294.360789049553,15.8613779814477,0.138622018552269,1.13862201855227,0
2022-05-15,2.31310556423219,289.314089472831,280.449823432812,296.456379534631,17.1640894728306,0,0,0
2022-05-16,2.90558597110017,290.237284391127,283.775306099038,296.98298803352,18.0872843911272,0,0,0
2022-05-17,2.28163021369086,290.126503455335,284.565456804411,295.583144184024,17.9765034553351,0,0,0
2022-05-18,2.85553734024824,293.009551930177,285.800586833405,299.431678715867,20.8595519301772,0,0,0
2022-05-19,3.00648555106666,293.257238329332,286.097109987248,301.184310213293,21.1072383293321,0,0,0
2022-05-20,3.32224588251311,291.716581808502,285.878412055429,298.277840161589,19.5665818085018,0,0,0
2022-05-21,4.51882711101388,287.732838738284,282.944308965503,292.028315889871,15.5828387382839,0.417161261716103,1.4171612617161,0
2022-05-22,1.96007385891059,288.153637558622,281.290061788925,294.225888054807,16.0036375586223,0,0.996362441377698,0
2022-05-23,3.87307357206084,290.21729302464,284.219699235035,296.273778428391,18.0672930246397,0,0,0
2022-05-24,3.78423581310432,287.650700554726,283.172140077129,291.291357122457,15.5007005547265,0.499299445273493,1.49929944527349,0
2022-05-25,3.30467886362763,287.434087770348,281.661581085815,292.459074769631,15.2840877703479,0.715912229652076,1.71591222965208,0
2022-05-26,4.56185917422122,288.564108508961,284.584722053077,292.667996792641,16.4141085089609,0,0.585891491039149,0
2022-05-27,5.37845117152322,286.939531784914,282.047215130014,290.991118098435,14.7895317849139,1.21046821508611,2.21046821508611,0.210468215086109
2022-05-28,4.62470614255438,284.443400126927,279.564529634413,288.876305041002,12.2934001269268,3.70659987307323,4.70659987307323,2.70659987307323
2022-05-29,2.80705781349537,282.92122965777,278.416871565474,287.20136073667,10.7712296577702,5.22877034222978,6.22877034222978,4.22877034222978
2022-05-30,2.01715157679395,283.499634946922,278.027281980089,288.84053081647,11.3496349469222,4.65036505307779,5.65036505307779,3.65036505307779
2022-05-31,2.19302486821272,285.945046229374,278.50477918107,292.75419049029,13.7950462293737,2.20495377062633,3.20495377062633,1.20495377062633
2022-06-01,2.93386513559234,286.378848329093,281.000656991517,292.306520535721,14.2288483290927,1.77115167090733,2.77115167090733,0.771151670907329
2022-06-02,2.46880637925563,287.068674013242,280.03433314576,292.868378575314,14.9186740132416,1.08132598675837,2.08132598675837,0.0813259867583724
2022-06-03,2.55722306807871,290.184987268539,281.602983414798,297.489583486536,18.0349872685394,0,0,0
2022-06-04,2.69747145545529,290.937831859506,285.07307118796,296.628314243548,18.7878318595059,0,0,0
2022-06-05,3.4466581643148,290.893393083456,285.302064523312,296.129126783081,18.7433930834563,0,0,0
2022-06-06,3.7973563577891,290.4290846822,285.320798777647,295.36490068833,18.2790846822004,0,0,0
2022-06-07,3.22667966355517,289.150462901637,284.577219740319,293.6957328565,17.0004629016373,0,0,0
2022-06-08,2.65456559447377,289.407650899078,284.698258247297,295.262197299283,17.2576508990779,0,0,0
2022-06-09,3.27646054151552,288.337319165331,284.254097209705,292.802549628657,16.1873191653311,0,0.812680834668924,0
2022-06-10,2.43453072490587,289.862383485252,282.637860790407,295.953400277128,17.7123834852518,0,0,0
2022-06-11,2.36836944537968,292.155757936642,285.292292118802,298.16577337275,20.0057579366425,0,0,0
2022-06-12,2.69072075687158,292.136253485974,284.736906749515,298.558009303731,19.9862534859737,0,0,0
2022-06-13,3.50560868469882,288.601836644135,282.737609835657,293.43744904262,16.4518366441352,0,0.548163355864801,0
2022-06-14,2.2584585477456,288.510431748261,280.973099864517,295.037014575823,16.3604317482607,0,0.63956825173932,0
2022-06-15,2.11978356246419,292.059468935199,282.762906266008,299.967735329207,19.9094689351989,0,0,0
2022-06-16,2.93191646215609,291.839928108499,285.015786457947,298.125406681647,19.6899281084989,0,0,0
2022-06-17,2.15506328775225,292.808674476954,283.929855120852,299.821822071716,20.6586744769538,0,0,0
2022-06-18,2.87054094297674,297.134926662465,288.426861662766,304.733260665852,24.9849266624649,0,0,0
2022-06-19,3.70965747821079,295.245040717981,287.953167419299,302.273587087593,23.0950407179813,0,0,0
2022-06-20,3.36489356067945,289.444696755029,283.58351986424,294.558252619135,17.2946967550286,0,0,0
2022-06-21,2.44457974767636,289.917324465912,281.611950954597,297.015298185025,17.7673244659124,0,0,0
2022-06-22,2.05679093246926,292.270535265629,285.244467545806,298.245546315171,20.1205352656293,0,0,0
2022-06-23,2.5607446583719,295.330556640043,286.416872688677,302.629795668046,23.1805566400426,0,0,0
2022-06-24,3.17119082007197,293.209579974181,288.584007768574,298.614210513613,21.059579974181,0,0,0
2022-06-25,2.31163818398432,293.4753105678,287.875401716223,299.540264953422,21.3253105677995,0,0,0
2022-06-26,2.31959057895126,294.043289539511,288.262866991776,299.229600003997,21.8932895395109,0,0,0
2022-06-27,2.9195512650341,292.452065194949,287.549693329439,297.602537230129,20.302065194949,0,0,0
2022-06-28,2.46491511620025,291.667419967651,285.480942402631,297.219501945108,19.5174199676505,0,0,0
2022-06-29,2.34794162544417,293.294756438128,287.308497361994,298.941859247819,21.1447564381282,0,0,0
2022-06-30,2.56733389408513,294.863864232099,287.750734598367,302.030117050885,22.7138642320992,0,0,0
2022-07-01,3.22065559448832,289.127707536421,284.653364127782,293.956122049308,16.9777075364207,0,0.0222924635792765,0
2022-07-02,2.51183181027255,291.574656742657,283.164677997053,298.498919488106,19.424656742657,0,0,0
2022-07-03,2.70241193404161,294.049807937658,285.831478119466,300.979671338827,21.899807937658,0,0,0
2022-07-04,2.76470107623434,292.108802773461,285.983096545295,297.978422715037,19.9588027734605,0,0,0
2022-07-05,2.78452379688248,291.670115224898,284.819275576363,297.566911083227,19.5201152248984,0,0,0
2022-07-06,3.22216337517811,289.664610217029,284.337042913856,294.567310698856,17.5146102170294,0,0,0
2022-07-07,4.17146248974401,288.591014044598,285.48280929208,292.222060160136,16.4410140445982,0,0.558985955401795,0
2022-07-08,3.42596109548681,289.316242893349,284.556928450908,294.634341626906,17.1662428933494,0,0,0
2022-07-09,3.29548416619555,290.222365464574,284.633558088626,295.954811067294,18.0723654645742,0,0,0
2022-07-10,3.65486036797942,288.332912161983,284.558647112404,292.211995187639,16.1829121619833,0,0.817087838016676,0
2022-07-11,2.44570207002869,289.692703478158,284.424995355963,294.515023121692,17.5427034781576,0,0,0
2022-07-12,2.08011059727703,292.383719761947,284.474266196233,299.513476815372,20.2337197619468,0,0,0
2022-07-13,2.96084271678042,295.374320850773,287.287454650218,303.023196716143,23.2243208507733,0,0,0
2022-07-14,3.30297419106247,292.965269109815,285.881889027256,299.223224902652,20.8152691098149,0,0,0
2022-07-15,2.92964190404787,289.91200409149,284.126488240982,295.171873402344,17.7620040914903,0,0,0
2022-07-16,3.57464740227203,290.196181288177,283.064906911646,296.084772771596,18.0461812881773,0,0,0
2022-07-17,2.19358661834905,291.077834545573,282.041806582935,298.829415665181,18.9278345455731,0,0,0
2022-07-18,1.8521379331817,295.252041810314,284.92067581395,304.06665722246,23.1020418103145,0,0,0
2022-07-19,2.45195113089429,298.822447039915,287.83329299763,307.954973573998,26.6724470399151,0,0,0
2022-07-20,3.14386003175202,299.293222291625,290.015131435643,307.452966511431,27.1432222916254,0,0,0
2022-07-21,3.16952281395939,293.893616741,289.521836981818,298.932763664053,21.7436167410003,0,0,0
2022-07-22,2.49144103018854,293.050462854737,287.447803451604,298.653655524462,20.900462854737,0,0,0
2022-07-23,2.57237205347203,292.507303156438,287.102835403308,298.198248057896,20.357303156438,0,0,0
