"date","wind_speed_sum","temperature_air_mean_200_sum","temperature_air_min_200_sum","temperature_air_max_200_sum","celctemp","hdd16"
2020-10-13,2.2508349455249,280.639135525914,276.510869565217,284.78977191732,8.48913552591387,7.51086447408613
2020-10-14,4.06456063537318,280.591609815701,278.516474900723,282.783021077283,8.44160981570104,7.55839018429896
2020-10-15,3.714026066592,281.190311577232,279.745677629569,282.637343447714,9.0403115772325,6.9596884227675
2020-10-16,2.85018837185623,280.952112819468,278.846980959169,283.151970267794,8.8021128194685,7.1978871805315
2020-10-17,1.6203797983912,280.447978820894,277.859230220955,283.289787190714,8.297978820894,7.702021179106
2020-10-18,2.79535688830058,280.631279910396,277.292760411363,283.792780775888,8.4812799103961,7.5187200896039
2020-10-19,2.27788412585276,281.214550453111,277.544847775176,285.114687913654,9.06455045311071,6.93544954688929
2020-10-20,3.43685469911414,282.127537928928,277.297016597088,286.312503818348,9.9775379289278,6.0224620710722
2020-10-21,4.2340036656145,286.487623459933,282.964637002342,290.968399348335,14.3376234599328,1.66237654006721
2020-10-22,4.01834843702271,287.918521535485,284.342383667651,291.733820384889,15.7685215354852,0.231478464514794
2020-10-23,2.70173098462478,285.873826494247,283.483066897465,288.134578963446,13.723826494247,2.27617350575298
2020-10-24,4.14055086040118,285.556144995418,282.441818552082,288.150738214031,13.406144995418,2.593855004582
2020-10-25,4.10976478973628,284.887078708889,281.65978006313,288.278220140515,12.7370787088891,3.2629212911109
2020-10-26,3.45847673353019,282.532552693208,280.281488646777,284.4537470726,10.3825526932084,5.61744730679158
2020-10-27,4.72857651970268,281.931890846146,279.579075450565,284.52118928826,9.78189084614604,6.21810915385396
2020-10-28,4.87180022400978,283.350778943081,280.818883005804,286.407066490174,11.2007789430812,4.79922105691884
2020-10-29,4.88171774768354,282.7498370838,280.573001730985,284.852255371143,10.5998370838,5.40016291619997
2020-10-30,4.70272375521841,285.14038285307,282.687348538845,286.873459932797,12.9903828530699,3.00961714693005
2020-10-31,3.28891660727014,285.463094389573,282.757570512168,288.130536605234,13.3130943895734,2.68690561042661
2020-11-01,4.32704408919662,286.027782303228,282.924213420222,288.808822930455,13.8777823032278,2.12221769677222
2020-11-02,5.88430913348946,289.572070053966,284.823994501578,292.912799103961,17.422070053966,0
2020-11-03,3.93840240301395,283.381346095102,280.160767742592,286.398162101619,11.2313460951023,4.76865390489769
2020-11-04,2.85582425414927,279.920349251604,276.176534976072,283.359881885755,7.7703492516037,8.2296507483963
2020-11-05,2.53909479686386,278.577736483047,274.167386213217,283.172803176866,6.42773648304654,9.57226351695346
2020-11-06,2.28727726300784,279.429798391202,275.926901537522,284.037496181652,7.27979839120252,8.72020160879748
2020-11-07,2.24415029019448,279.986946339477,275.001089502087,285.893880460238,7.83694633947664,8.16305366052336
2020-11-08,1.74476631707565,280.398620303431,275.98365746869,286.203619794318,8.24862030343144,7.75137969656856
2020-11-09,2.00473475206191,280.430302413196,277.319361572141,284.749200692394,8.28030241319624,7.71969758680376
2020-11-10,2.15016291619998,279.169320843091,276.651369514306,281.817966602179,7.01932084309135,8.98067915690865
2020-11-11,2.02435597189696,280.343946644944,278.115772324611,282.591334894614,8.1939466449445,7.8060533550555
2020-11-12,3.32305264229712,281.147449343244,278.27893289889,284.262946746767,8.99744934324406,7.00255065675594
2020-11-13,2.77182058853477,281.532267589858,277.323409021485,285.219646675491,9.38226758985849,6.61773241014151
2020-11-14,2.99926687710009,284.181839934833,281.043457896345,287.781442826596,12.0318399348335,3.9681600651665
2020-11-15,4.81785459729152,284.222456979941,280.050840036656,288.122187149985,12.0724569799409,3.92754302005909
2020-11-16,5.0252265553406,282.531666836371,280.370481621016,284.508400366561,10.381666836371,5.61833316362896
2020-11-17,4.30238774055595,282.537964565726,279.997123510844,284.45660319723,10.3879645657265,5.61203543427348
2020-11-18,3.5236279401283,282.934889522452,280.035149170146,286.526606251909,10.7848895224519,5.21511047754808
2020-11-19,5.12183586192852,280.769331025354,275.908736381224,284.81311984523,8.61933102535386,7.38066897464614
2020-11-20,2.73275633845841,276.387114346808,272.905864983199,279.274350880766,4.23711434680786,11.7628856531921
2020-11-21,4.15980042765502,276.352657570512,272.495326341513,279.991350168007,4.2026575705122,11.7973424294878
2020-11-22,3.80812544547398,278.947999185419,275.973928316872,281.449180327869,6.79799918541903,9.20200081458097
2020-11-23,2.7816210161898,278.308420731086,275.061475409836,281.406150086549,6.15842073108644,9.84157926891356
2020-11-24,3.06885245901639,277.133173811221,274.524305060584,280.299495978006,4.98317381122087,11.0168261887791
2020-11-25,2.8119743406985,276.342709500051,273.968165156298,279.505040219937,4.19270950005091,11.8072904999491
2020-11-26,2.32327156094084,277.371006007535,274.251893900825,279.815095204154,5.22100600753487,10.7789939924651
2020-11-27,1.90178698706853,276.357774157418,273.845560533551,279.260243356074,4.20777415741782,11.7922258425822
2020-11-28,2.76019753589248,274.930185317177,272.30599226148,277.679981671927,2.78018531717748,13.2198146828225
2020-11-29,2.47863252214642,273.479823846859,270.014504632929,276.144053558701,1.3298238468588,14.6701761531412
2020-11-30,2.81183688015477,272.731712656552,269.493717544038,275.869203747073,0.581712656552327,15.4182873434477
2020-12-01,2.67832196314021,275.323414112616,273.864066795642,276.611343040424,3.17341411261583,12.8265858873842
2020-12-02,2.20379798391203,274.118613175848,272.709637511455,275.567854597292,1.96861317584768,14.0313868241523
2020-12-03,4.21938193666633,274.067600040729,272.555976988087,275.610095713267,1.91760004072904,14.082399959271
2020-12-04,4.23808166174524,275.434777517564,272.76670909276,278.134930251502,3.28477751756441,12.7152224824356
2020-12-05,2.53310253538336,275.321530394054,272.831977395377,277.872792994603,3.1715303940536,12.8284696059464
2020-12-06,2.17574075959678,275.88683942572,273.752000814581,277.736477955402,3.7368394257204,12.2631605742796
2020-12-07,3.07749210874656,276.361648508299,273.951797169331,278.22212605641,4.21164850829854,11.7883514917015
2020-12-08,2.27628551064046,275.178113226759,272.795932186132,277.734186946339,3.02811322675899,12.971886773241
2020-12-09,2.06709601873536,274.317330210773,272.794689950107,275.469672131148,2.16733021077283,13.8326697892272
2020-12-10,2.06199979635475,273.66039099888,272.446166378169,274.943839731188,1.51039099887998,14.48960900112
2020-12-11,3.98937480908258,274.470033601466,272.741599633439,276.245229610019,2.32003360146626,13.6799663985337
2020-12-12,2.6759800427655,276.544537216169,274.781035536096,278.13797983912,4.39453721616945,11.6054627838305
2020-12-13,2.55353833621831,277.805595153243,275.876107321047,279.300142551675,5.65559515324304,10.344404846757
2020-12-14,3.75863964973017,278.791670909276,276.115405763161,281.355284594237,6.64167090927606,9.35832909072394
2020-12-15,2.79073414112616,279.42196314021,277.16956012626,281.144206292638,7.27196314020972,8.72803685979028
2020-12-16,2.5768048060279,279.688733326545,276.953044496487,282.134874249058,7.53873332654518,8.46126667345482
2020-12-17,3.61206598106099,279.455299867631,276.907590876693,281.632741065065,7.30529986763059,8.69470013236941
2020-12-18,2.99639547907545,278.226876081865,275.713919152836,281.52925873129,6.07687608186541,9.92312391813459
2020-12-19,3.58885042256389,278.498610121169,275.582980348233,281.901486610325,6.34861012116892,9.65138987883108
2020-12-20,2.86500865492312,278.824035230628,276.711281946849,280.552173913043,6.67403523062825,9.32596476937175
2020-12-21,4.03318399348335,278.623775582935,276.498258833113,281.305157315956,6.47377558293454,9.52622441706546
2020-12-22,5.18089298442114,283.21010589553,279.828948172284,285.977364830465,11.06010589553,4.93989410447
2020-12-23,3.22692699317788,282.232634151308,279.858731290093,284.287272171877,10.0826341513084,5.91736584869159
2020-12-24,4.38376947357703,278.445499439976,275.258283270543,282.042292027288,6.29549943997557,9.70450056002443
2020-12-25,3.08349964362081,274.296380205682,271.784416047246,276.411887791467,2.14638020568168,13.8536197943183
2020-12-26,4.17185622645352,274.005355870074,271.398477751756,275.898528663069,1.85535587007433,14.1446441299257
2020-12-27,7.35184298951227,274.617126565523,273.070710721922,276.434925160371,2.46712656552285,13.5328734344772
2020-12-28,3.55696466754913,275.485851746258,273.455854800937,277.216612361267,3.33585174625802,12.664148253742
2020-12-29,3.44870176153141,275.014504632929,272.810019346299,277.041324712351,2.86450463292942,13.1354953670706
2020-12-30,3.61211689237349,275.370685266266,273.171296202016,277.388789328989,3.22068526626617,12.7793147337338
2020-12-31,3.10385907748702,274.781626107321,272.94225638937,276.445199063232,2.63162610732104,13.368373892679
2021-01-01,1.83345891457082,274.349465431219,272.421662763466,275.966439262804,2.19946543121881,13.8005345687812
2021-01-02,2.06884227675389,274.267131656654,272.897805722431,275.677807758884,2.11713165665412,13.8828683433459
2021-01-03,3.40979024539253,274.071566031972,273.10790652683,274.915359942979,1.9215660319723,14.0784339680277
2021-01-04,3.17695244883413,273.665965787598,273.010752469199,274.335123714489,1.51596578759802,14.484034212402
2021-01-05,3.3595713267488,273.929538743509,273.184741879646,274.822268608085,1.77953874350879,14.2204612564912
2021-01-06,2.88232868343346,273.733769473577,272.818058242541,274.767798594848,1.58376947357704,14.416230526423
2021-01-07,2.98678342327665,273.290031565014,272.55631809388,274.265629772936,1.14003156501377,14.8599684349862
2021-01-08,2.61968740454129,273.162534365136,271.78903879442,274.075038183484,1.01253436513593,14.9874656348641
2021-01-09,2.04559108033805,272.609082578149,270.720395071785,274.030516240709,0.459082578148866,15.5409174218511
2021-01-10,2.32631605742796,272.295239792282,269.19727115365,274.682445779452,0.14523979228187,15.8547602077181
2021-01-11,4.52448325017819,272.226870990734,269.888310762651,274.604806027899,0.0768709907341645,15.9231290092658
2021-01-12,5.38191121067101,274.960508094899,271.998024641075,277.305656246818,2.81050809489869,13.1894919051013
2021-01-13,5.41310457183586,274.339252621933,272.323602484472,276.243086243763,2.18925262193261,13.8107473780674
2021-01-14,3.55373689033703,273.258471642399,271.625781488647,274.674523979228,1.10847164239891,14.8915283576011
2021-01-15,2.91150086549231,271.659673149374,269.47881071174,273.197754811119,-0.490326850626218,16.4903268506262
2021-01-16,2.62119947052235,270.952031361368,269.304190001018,272.344231748294,-1.19796863863149,17.1979686386315
2021-01-17,2.16349658894206,271.561236126667,269.270069239385,274.086589960289,-0.588763873332653,16.5887638733327
2021-01-18,4.2171927502291,274.884115670502,272.371072192241,276.635576825171,2.73411567050198,13.265884329498
2021-01-19,5.73385602280827,276.209693513899,274.044649221057,278.794644129926,4.05969351389882,11.9403064861012
2021-01-20,5.29733733835658,278.689435902658,275.786778332145,281.711643417167,6.5394359026576,9.4605640973424
2021-01-21,6.48309235312086,279.946777313919,276.815848691579,283.537149984727,7.79677731391916,8.20322268608084
2021-01-22,4.61298747581713,277.939522451889,273.550794216475,282.772390795235,5.78952245188884,10.2104775481112
2021-01-23,2.92076672436615,274.837679462377,272.492042561857,277.369132471235,2.68767946237654,13.3123205376235
2021-01-24,3.41913756236636,273.342536401588,271.221133285816,275.223332654516,1.19253640158843,14.8074635984116
2021-01-25,2.42914163527136,272.544384482232,269.934436411771,274.827033906934,0.394384482231942,15.6056155177681
2021-01-26,4.24584054576927,273.562325628755,271.550050911312,275.344455758069,1.41232562875473,14.5876743712453
2021-01-27,3.50945932186132,273.78838712962,271.729793300071,276.23333163629,1.63838712962018,14.3616128703798
2021-01-28,3.2904388555137,276.008481824661,273.328866714184,278.797001323694,3.85848182466145,12.1415181753385
2021-01-29,5.02631096629671,276.83940535587,274.450509113125,279.201354240912,4.68940535587006,11.3105946441299
2021-01-30,3.78421240199572,273.651379696569,270.492088382039,277.160808471642,1.50137969656856,14.4986203034314
2021-01-31,2.70775379289278,271.042449852357,268.080388962427,274.085266266164,-1.10755014764277,17.1075501476428
2021-02-01,2.85397617350575,273.458140718868,270.444700132369,275.868302616841,1.30814071886772,14.6918592811323
2021-02-02,3.31272273699216,276.828469605946,274.042587312901,279.807972711536,4.67846960594647,11.3215303940535
2021-02-03,4.46788514407901,279.889878831076,277.565813053661,282.3469045922,7.73987883107628,8.26012116892372
2021-02-04,3.62333265451583,277.696466754913,274.829981671927,280.02995112514,5.54646675491296,10.453533245087
2021-02-05,2.84047449343244,276.780938804602,274.757962529274,278.788529681295,4.63093880460241,11.3690611953976
2021-02-06,5.14381936666327,274.889084614601,272.201211689237,276.6964973017,2.73908461460138,13.2609153853986
2021-02-07,5.97550656755931,270.641732002851,268.653507789431,272.972660625191,-1.50826799714895,17.5082679971489
2021-02-08,4.18978209958253,267.659444048468,265.123923225741,269.635520822727,-4.49055595153243,20.4905559515324
2021-02-09,2.14858466551268,265.299887995112,261.915645046329,268.254011811425,-6.85011200488748,22.8501120048875
2021-02-10,2.93770491803279,265.808390184299,261.099465431219,268.870344160472,-6.34160981570102,22.341609815701
2021-02-11,2.30333469096833,265.950646573669,261.469916505447,270.379635475003,-6.1993534263313,22.1993534263313
2021-02-12,3.33814784645148,264.744496487119,260.086014662458,269.230979533652,-7.40550351288056,23.4055035128806
2021-02-13,2.95142042561857,264.820165970879,259.407076672437,270.769045922004,-7.32983402912129,23.3298340291213
2021-02-14,3.06869972507891,267.08810202627,261.024462885653,273.553950717849,-5.06189797372974,21.0618979737297
2021-02-15,4.03126972813359,271.5505702067,266.975740759597,275.134110579371,-0.599429793300089,16.5994297933001
2021-02-16,3.21211180124224,276.987934018939,274.141294165564,280.556715202118,4.83793401893905,11.1620659810609
2021-02-17,4.1547652988494,279.304276550249,276.088763873333,282.099109052031,7.15427655024945,8.84572344975055
2021-02-18,3.77364830465329,279.361755422055,275.517350575298,283.299373790856,7.21175542205481,8.78824457794519
2021-02-19,3.5803736890337,279.291665818145,275.251736075756,283.161500865492,7.14166581814482,8.85833418185518
