"Date","HDDwind"
2018-08-16,0.00026329362299293
2018-08-17,5.30098950548563e-05
2018-08-18,0.00153335509821772
2018-08-19,0.00018551225366536
2018-08-20,0.00055185297969728
2018-08-21,0
2018-08-22,0
2018-08-23,0.00010556230699876
2018-08-24,0.18143267929554
2018-08-25,3.27627348899841
2018-08-26,2.22148013114929
2018-08-27,0.696234166622162
2018-08-28,0.00113702495582401
2018-08-29,0.00010110244329553
2018-08-30,0.457298040390015
2018-08-31,1.4009051322937
2018-09-01,1.24771535396576
2018-09-02,0.81432443857193
2018-09-03,0.0328150503337383
2018-09-04,0.0163582116365433
2018-09-05,0.00273743295110762
2018-09-06,0.00068552076118066
2018-09-07,0.681183755397797
2018-09-08,0.953972816467285
2018-09-09,0.00911432970315218
2018-09-10,0.003486895468086
2018-09-11,0.0494600534439087
2018-09-12,0.155194774270058
2018-09-13,0.866626143455505
2018-09-14,0.835072815418243
2018-09-15,1.10724365711212
2018-09-16,0.255190908908844
2018-09-17,0.00146092823706567
2018-09-18,0.00126976938918232
2018-09-19,0.00235609710216522
2018-09-20,0.00230185268446803
2018-09-21,1.01957094669342
2018-09-22,4.4991569519043
2018-09-23,4.86263942718506
2018-09-24,7.91508960723877
2018-09-25,7.30688047409058
2018-09-26,5.42152547836304
2018-09-27,1.27943980693817
2018-09-28,4.36553287506104
2018-09-29,6.67137432098389
2018-09-30,5.14370965957642
2018-10-01,7.53867101669312
2018-10-02,9.13312339782715
2018-10-03,5.90945339202881
2018-10-04,4.60323762893677
2018-10-05,2.67511916160583
2018-10-06,0.886581659317017
2018-10-07,3.85306525230408
2018-10-08,4.7077488899231
2018-10-09,2.91395592689514
2018-10-10,1.5576730966568
2018-10-11,0.397450506687164
2018-10-12,0.0394084081053734
2018-10-13,0.24203822016716
2018-10-14,0.356943368911743
2018-10-15,0.542482674121857
2018-10-16,0.960558474063873
2018-10-17,1.33016276359558
2018-10-18,3.47703456878662
2018-10-19,5.01610898971558
2018-10-20,5.95599603652954
2018-10-21,6.35831832885742
2018-10-22,7.53003072738647
2018-10-23,8.7831859588623
2018-10-24,6.29580402374268
2018-10-25,5.63194465637207
2018-10-26,7.09675455093384
2018-10-27,10.212474822998
2018-10-28,13.3995323181152
2018-10-29,12.1859540939331
2018-10-30,10.6399402618408
2018-10-31,9.14365863800049
2018-11-01,8.00429916381836
2018-11-02,7.72196245193481
2018-11-03,8.99488544464111
2018-11-04,7.40258264541626
2018-11-05,5.75173377990723
2018-11-06,5.57488441467285
2018-11-07,5.78290462493896
2018-11-08,6.10259580612183
2018-11-09,6.93396282196045
2018-11-10,6.7709174156189
2018-11-11,5.9701623916626
2018-11-12,4.96774101257324
2018-11-13,6.94030141830444
2018-11-14,9.09310436248779
2018-11-15,10.6753396987915
2018-11-16,11.9537210464478
2018-11-17,13.8484058380127
2018-11-18,14.9719858169556
2018-11-19,15.1146144866943
2018-11-20,15.686918258667
2018-11-21,15.0212182998657
2018-11-22,14.01735496521
2018-11-23,13.7728881835938
2018-11-24,12.3943605422974
2018-11-25,11.7704095840454
2018-11-26,12.7724132537842
2018-11-27,14.0851640701294
2018-11-28,15.3707733154297
2018-11-29,13.5347547531128
2018-11-30,11.5201168060303
2018-12-01,10.7612953186035
2018-12-02,8.89486122131348
2018-12-03,6.58023118972778
2018-12-04,10.5838413238525
2018-12-05,12.9595613479614
2018-12-06,9.18927097320557
2018-12-07,7.93694162368774
2018-12-08,12.2402563095093
2018-12-09,11.9922189712524
2018-12-10,13.9992475509644
2018-12-11,14.0207204818726
2018-12-12,14.1132326126099
2018-12-13,16.1951084136963
2018-12-14,16.3602237701416
2018-12-15,17.091817855835
2018-12-16,17.0316181182861
2018-12-17,13.6463022232056
2018-12-18,13.0287685394287
2018-12-19,13.0072889328003
2018-12-20,11.5209121704102
2018-12-21,10.537709236145
2018-12-22,9.5420036315918
2018-12-23,9.79504776000977
2018-12-24,13.0066823959351
2018-12-25,14.0158634185791
2018-12-26,14.4616727828979
2018-12-27,13.6793375015259
2018-12-28,13.8550806045532
2018-12-29,13.6991205215454
2018-12-30,11.7389755249023
2018-12-31,9.69898986816406
2019-01-01,12.3707313537598
2019-01-02,15.5385131835938
2019-01-03,16.2692909240723
2019-01-04,15.36461353302
2019-01-05,13.1600151062012
2019-01-06,12.515007019043
2019-01-07,12.6887979507446
2019-01-08,14.528205871582
2019-01-09,16.1920871734619
2019-01-10,16.0444240570068
2019-01-11,15.4910459518433
2019-01-12,13.7715969085693
2019-01-13,12.6042861938477
2019-01-14,14.8215274810791
2019-01-15,14.2194833755493
2019-01-16,13.0115776062012
2019-01-17,14.0160751342773
2019-01-18,16.420934677124
2019-01-19,18.2060813903809
2019-01-20,19.2694053649902
2019-01-21,19.2533740997314
2019-01-22,19.818286895752
2019-01-23,20.0744972229004
2019-01-24,19.4564895629883
2019-01-25,18.8837585449219
2019-01-26,14.6679363250732
2019-01-27,13.0396795272827
2019-01-28,15.6471910476685
2019-01-29,16.0104999542236
2019-01-30,17.2032222747803
2019-01-31,16.691427230835
2019-02-01,15.4132299423218
2019-02-02,14.1326675415039
2019-02-03,15.6326150894165
2019-02-04,16.1708278656006
2019-02-05,15.2247409820557
2019-02-06,14.9691925048828
2019-02-07,14.4233703613281
2019-02-08,12.2976665496826
2019-02-09,11.6657991409302
2019-02-10,11.8409376144409
2019-02-11,14.3005151748657
2019-02-12,13.9580793380737
2019-02-13,12.449779510498
2019-02-14,11.1823663711548
2019-02-15,10.2874202728271
2019-02-16,9.63486003875732
2019-02-17,9.47161102294922
2019-02-18,9.26582050323486
2019-02-19,10.6006813049316
2019-02-20,10.1765575408936
2019-02-21,8.93863010406494
2019-02-22,9.34281730651856
2019-02-23,13.2649726867676
2019-02-24,11.2537288665771
2019-02-25,9.0924015045166
2019-02-26,7.9508695602417
2019-02-27,7.23410415649414
2019-02-28,8.2504997253418
2019-03-01,9.86315441131592
2019-03-02,10.3048515319824
2019-03-03,8.61862945556641
2019-03-04,10.426944732666
2019-03-05,12.2936735153198
2019-03-06,9.10835456848144
2019-03-07,9.14519500732422
2019-03-08,11.1798467636108
2019-03-09,11.131742477417
2019-03-10,11.2364683151245
2019-03-11,14.6892871856689
2019-03-12,12.4007539749146
2019-03-13,13.2269077301025
2019-03-14,13.1827020645142
2019-03-15,10.859766960144
2019-03-16,9.51475620269775
2019-03-17,10.3553972244263
2019-03-18,13.054027557373
2019-03-19,11.840877532959
2019-03-20,9.91962051391602
2019-03-21,7.28437995910645
2019-03-22,5.57778835296631
2019-03-23,6.86368036270142
2019-03-24,8.33258628845215
2019-03-25,12.2346744537354
2019-03-26,11.3861351013184
2019-03-27,9.26037120819092
2019-03-28,7.31164646148682
2019-03-29,5.77672433853149
2019-03-30,4.89532518386841
2019-03-31,7.15307283401489
2019-04-01,8.50909042358398
2019-04-02,6.02150297164917
2019-04-03,6.30351734161377
2019-04-04,8.94887351989746
2019-04-05,8.34072494506836
2019-04-06,5.13615560531616
2019-04-07,3.8626708984375
2019-04-08,4.50931596755981
2019-04-09,7.20746421813965
2019-04-10,9.6334228515625
2019-04-11,11.3798818588257
2019-04-12,12.7115392684937
2019-04-13,13.1291532516479
2019-04-14,12.1017532348633
2019-04-15,7.96014595031738
2019-04-16,6.14278173446655
2019-04-17,4.34008073806763
2019-04-18,2.88987994194031
2019-04-19,1.35992741584778
2019-04-20,1.4185163974762
2019-04-21,1.39019393920898
2019-04-22,2.04924893379211
2019-04-23,2.56574463844299
2019-04-24,0.67431366443634
2019-04-25,1.5986670255661
2019-04-26,5.05441188812256
2019-04-27,7.11708974838257
2019-04-28,7.97511291503906
2019-04-29,7.93913888931274
2019-04-30,5.48031091690063
2019-05-01,4.76531171798706
2019-05-02,5.87214803695679
2019-05-03,8.04548645019531
2019-05-04,11.3581514358521
2019-05-05,10.915002822876
2019-05-06,9.96051597595215
2019-05-07,7.68926525115967
2019-05-08,6.8438515663147
2019-05-09,5.23404264450073
2019-05-10,5.09911727905273
2019-05-11,6.74240064620972
2019-05-12,8.10155296325684
2019-05-13,7.24652671813965
2019-05-14,7.78650522232056
2019-05-15,7.64101600646973
2019-05-16,6.97551298141479
2019-05-17,3.95718288421631
2019-05-18,0.755785048007965
2019-05-19,0.390676468610763
2019-05-20,2.20146727561951
2019-05-21,4.20835590362549
2019-05-22,4.29055404663086
2019-05-23,1.5502347946167
2019-05-24,0.360840499401093
2019-05-25,1.91420114040375
2019-05-26,0.956283092498779
2019-05-27,0.888893842697144
2019-05-28,3.30267763137817
2019-05-29,3.87195181846619
2019-05-30,1.54944348335266
2019-05-31,0.0815914571285248
2019-06-01,0.0375103987753391
2019-06-02,0.00173896912019699
2019-06-03,0.00206481735222041
2019-06-04,0.0107844742015004
2019-06-05,0.0007040812051855
2019-06-06,1.26066911220551
2019-06-07,0.626530468463898
2019-06-08,2.16052389144897
2019-06-09,0.136284053325653
2019-06-10,0.089459165930748
2019-06-11,0.145842760801315
2019-06-12,0.344145804643631
2019-06-13,0.287309646606445
2019-06-14,0.00010959282371914
2019-06-15,0.0047710477374494
2019-06-16,0.0215722359716892
2019-06-17,0.00050669693155214
2019-06-18,0
2019-06-19,0
2019-06-20,0.00408618571236729
2019-06-21,0.0266330987215042
2019-06-22,0.0231548361480236
2019-06-23,0.0007640640833415
2019-06-24,5.80135274503846e-05
2019-06-25,0
2019-06-26,0.00185742799658328
2019-06-27,0.240516677498817
2019-06-28,0.0114435376599431
2019-06-29,0
2019-06-30,0.00022362422896549
2019-07-01,0.0351716242730618
2019-07-02,0.42353680729866
2019-07-03,0.727850139141083
2019-07-04,0.29799085855484
2019-07-05,0.166096866130829
2019-07-06,0.295498132705688
2019-07-07,1.3459107875824
2019-07-08,1.97978150844574
2019-07-09,1.89647424221039
2019-07-10,0.254399418830872
2019-07-11,0.130294531583786
2019-07-12,0.0628869011998177
2019-07-13,0.447514474391937
2019-07-14,0.740066349506378
2019-07-15,0.953962087631226
2019-07-16,0.714883089065552
2019-07-17,0.00578429736196994
2019-07-18,0.00042516668327152
2019-07-19,0
2019-07-20,0.00018796104995999
2019-07-21,0.0076850694604218
2019-07-22,0.00439775642007589
2019-07-23,0
2019-07-24,0
2019-07-25,0
2019-07-26,0
2019-07-27,2.16581775021041e-05
2019-07-28,0.00819087121635675
2019-07-29,0.00088213675189763
2019-07-30,0
2019-07-31,0.00145583518315106
2019-08-01,0.00013136865163687
2019-08-02,0.00147628877311944
2019-08-03,0.00571682956069707
2019-08-04,0.00047070026630535
2019-08-05,0
2019-08-06,0.00019501127826515
2019-08-07,0.00109652185346931
2019-08-08,0.00764679303392767
2019-08-09,0
2019-08-10,0.00216681254096329
2019-08-11,0.0106035154312849
2019-08-12,0.106537617743015
2019-08-13,1.10227465629578
2019-08-14,0.341933488845825
2019-08-15,0.535639345645905
2019-08-16,0.0164831411093473
2019-08-17,0.0149115873500705
2019-08-18,0.00761052640154957
2019-08-19,0.052200049161911
2019-08-20,0.153024613857269
2019-08-21,0.175199687480927
2019-08-22,0.0293903630226851
2019-08-23,0.0003034206747543
2019-08-24,0.00010155943164136
2019-08-25,0.00025342821027152
2019-08-26,0.00019888035603798
2019-08-27,0
2019-08-28,0
2019-08-29,0.00020760294864885
2019-08-30,7.63800107961288e-06
2019-08-31,0
2019-09-01,0.025040777400136
2019-09-02,0.845266103744507
2019-09-03,0.625573396682739
2019-09-04,0.111729502677917
2019-09-05,2.28238487243652
2019-09-06,2.25532126426697
2019-09-07,2.11086630821228
2019-09-08,2.71195578575134
2019-09-09,3.49326968193054
2019-09-10,2.73402690887451
2019-09-11,1.61779034137726
2019-09-12,0.0656453818082809
2019-09-13,0.174512073397636
2019-09-14,1.19521987438202
2019-09-15,0.606881678104401
2019-09-16,1.27596569061279
2019-09-17,3.59552550315857
2019-09-18,5.26026678085327
2019-09-19,5.70047044754028
2019-09-20,4.85954475402832
2019-09-21,1.91254258155823
2019-09-22,0.324889093637466
2019-09-23,1.13765501976013
2019-09-24,1.39227938652039
2019-09-25,1.60481321811676
2019-09-26,1.16477608680725
2019-09-27,1.32356917858124
2019-09-28,2.89883279800415
2019-09-29,2.6214702129364
2019-09-30,4.00155258178711
2019-10-01,2.77846002578735
2019-10-02,6.20840311050415
2019-10-03,7.2101879119873
2019-10-04,7.22076559066772
2019-10-05,7.14189577102661
2019-10-06,8.54313373565674
2019-10-07,7.3014030456543
2019-10-08,5.28621912002563
2019-10-09,5.77410459518433
2019-10-10,6.69259452819824
2019-10-11,4.88823509216309
2019-10-12,1.98875975608826
2019-10-13,0.262317478656769
2019-10-14,0.387789040803909
2019-10-15,1.24746215343475
2019-10-16,4.53322410583496
2019-10-17,2.92260694503784
2019-10-18,3.7489378452301
2019-10-19,4.34512042999268
2019-10-20,2.66741228103638
2019-10-21,2.23150730133057
2019-10-22,3.61216878890991
2019-10-23,3.81488084793091
2019-10-24,2.54543018341064
2019-10-25,3.2456841468811
2019-10-26,3.38420915603638
2019-10-27,5.70287132263184
2019-10-28,8.93664073944092
2019-10-29,10.1173505783081
2019-10-30,12.132303237915
2019-10-31,12.857349395752
2019-11-01,11.2734861373901
2019-11-02,5.07594060897827
2019-11-03,5.5159649848938
2019-11-04,6.55982828140259
2019-11-05,7.59643411636353
2019-11-06,8.44533443450928
2019-11-07,9.37494087219238
2019-11-08,9.98845958709717
2019-11-09,11.271951675415
2019-11-10,12.8580741882324
2019-11-11,13.9881200790405
2019-11-12,12.3372220993042
2019-11-13,12.4561328887939
2019-11-14,12.432204246521
2019-11-15,11.8049631118774
2019-11-16,11.6749591827393
2019-11-17,12.501353263855
2019-11-18,11.5105581283569
2019-11-19,11.8034658432007
2019-11-20,12.7046051025391
2019-11-21,11.4880638122559
2019-11-22,11.3685703277588
2019-11-23,10.8392972946167
2019-11-24,10.64586353302
2019-11-25,10.7828464508057
2019-11-26,9.21559143066406
2019-11-27,8.91703701019287
2019-11-28,9.21161365509033
2019-11-29,11.7290420532227
2019-11-30,13.7881965637207
2019-12-01,15.007137298584
2019-12-02,14.129846572876
2019-12-03,12.7255897521973
2019-12-04,14.3243236541748
2019-12-05,16.1890144348145
2019-12-06,15.1461191177368
2019-12-07,10.2745561599731
2019-12-08,10.1081609725952
2019-12-09,11.5314922332764
2019-12-10,14.0959730148315
2019-12-11,14.4221153259277
2019-12-12,13.9909162521362
2019-12-13,15.1715087890625
2019-12-14,13.2666091918945
2019-12-15,10.6549663543701
2019-12-16,9.50817584991455
2019-12-17,7.66783285140991
2019-12-18,8.79130744934082
2019-12-19,10.0013456344604
2019-12-20,9.80671787261963
2019-12-21,10.4576654434204
2019-12-22,11.3538208007812
2019-12-23,10.9321889877319
2019-12-24,10.9779357910156
2019-12-25,10.8518400192261
2019-12-26,11.8296060562134
2019-12-27,12.5777959823608
2019-12-28,15.5989322662354
2019-12-29,16.3647480010986
2019-12-30,13.8082046508789
2019-12-31,13.2749881744385
2020-01-01,15.6769151687622
2020-01-02,16.2748889923096
2020-01-03,12.5525188446045
2020-01-04,13.2886981964111
2020-01-05,12.5736169815063
2020-01-06,13.5042667388916
2020-01-07,12.8958053588867
2020-01-08,10.8085346221924
2020-01-09,8.11675357818604
2020-01-10,9.70673751831055
2020-01-11,12.7554130554199
2020-01-12,14.077130317688
2020-01-13,11.6913919448853
2020-01-14,10.8477954864502
2020-01-15,8.8703145980835
2020-01-16,9.4344482421875
2020-01-17,11.1204662322998
2020-01-18,12.7317667007446
2020-01-19,13.6602392196655
2020-01-20,13.7848806381226
2020-01-21,15.6950931549072
2020-01-22,15.340747833252
2020-01-23,14.5415639877319
2020-01-24,15.6733169555664
2020-01-25,14.7280435562134
2020-01-26,13.76930809021
2020-01-27,11.5823707580566
2020-01-28,13.7104158401489
2020-01-29,14.4590311050415
2020-01-30,11.5966186523438
2020-01-31,7.36694526672363
2020-02-01,10.3684148788452
2020-02-02,11.6974897384644
2020-02-03,11.5729494094849
2020-02-04,15.9094314575195
2020-02-05,15.5693111419678
2020-02-06,14.746771812439
2020-02-07,14.6162929534912
2020-02-08,14.5551319122314
2020-02-09,14.115062713623
2020-02-10,16.1576366424561
2020-02-11,18.6867198944092
2020-02-12,17.8502922058105
2020-02-13,16.1048431396484
2020-02-14,13.1243743896484
2020-02-15,12.7019443511963
2020-02-16,10.8680658340454
2020-02-17,12.2032470703125
2020-02-18,14.8317909240723
2020-02-19,15.6281595230103
2020-02-20,14.1231050491333
2020-02-21,15.0563163757324
2020-02-22,13.8896541595459
2020-02-23,13.4112482070923
2020-02-24,13.1639127731323
2020-02-25,13.4980268478394
2020-02-26,17.1323280334473
2020-02-27,16.5715370178223
2020-02-28,16.4510555267334
2020-02-29,13.3160676956177
2020-03-01,13.2481327056885
2020-03-02,12.3790111541748
2020-03-03,14.0734548568726
2020-03-04,14.1737213134766
2020-03-05,13.6697015762329
2020-03-06,14.6967067718506
2020-03-07,14.0869588851929
2020-03-08,12.6189022064209
2020-03-09,11.7805938720703
2020-03-10,14.0469026565552
2020-03-11,9.45737171173096
2020-03-12,11.4748477935791
2020-03-13,14.1132144927979
2020-03-14,12.3591270446777
2020-03-15,11.3970851898193
2020-03-16,7.59286880493164
2020-03-17,7.38537979125977
2020-03-18,7.05028104782104
2020-03-19,5.94067192077637
2020-03-20,9.02119064331055
2020-03-21,15.6325235366821
2020-03-22,17.2542114257812
2020-03-23,17.2506465911865
2020-03-24,16.1748275756836
2020-03-25,15.6326389312744
2020-03-26,14.7502250671387
2020-03-27,10.1369791030884
2020-03-28,9.52350330352783
2020-03-29,16.2475395202637
2020-03-30,16.3049221038818
2020-03-31,14.8176765441895
2020-04-01,13.3502378463745
2020-04-02,11.7594423294067
2020-04-03,11.4200448989868
2020-04-04,9.41658401489258
2020-04-05,8.28691577911377
2020-04-06,4.27856159210205
2020-04-07,3.63120126724243
2020-04-08,2.01837134361267
2020-04-09,3.43411779403687
2020-04-10,5.13270330429077
2020-04-11,4.65801191329956
2020-04-12,2.18485975265503
2020-04-13,9.9842414855957
2020-04-14,12.6444702148438
2020-04-15,8.53458595275879
2020-04-16,4.093665599823
2020-04-17,3.54282832145691
2020-04-18,3.37609124183655
2020-04-19,6.53106451034546
2020-04-20,8.93303680419922
2020-04-21,8.06810092926025
2020-04-22,5.90104961395264
2020-04-23,3.21851229667664
2020-04-24,4.33146810531616
2020-04-25,6.29047203063965
2020-04-26,4.79481554031372
2020-04-27,2.73940539360046
2020-04-28,3.96627354621887
2020-04-29,5.88382816314697
2020-04-30,7.41061401367188
2020-05-01,8.58545970916748
2020-05-02,9.64622211456299
2020-05-03,6.49086904525757
2020-05-04,6.44757032394409
2020-05-05,8.72262668609619
2020-05-06,7.30369091033936
2020-05-07,4.10664415359497
2020-05-08,1.41410708427429
2020-05-09,0.657205879688263
2020-05-10,1.34576237201691
2020-05-11,11.752781867981
2020-05-12,10.4754152297974
2020-05-13,8.36494159698486
2020-05-14,8.91449546813965
2020-05-15,7.97043323516846
2020-05-16,5.5275764465332
2020-05-17,4.47732400894165
2020-05-18,1.85235977172852
2020-05-19,1.14017403125763
2020-05-20,1.03538119792938
2020-05-21,0.508518040180206
2020-05-22,0.566498696804047
2020-05-23,4.55649280548096
2020-05-24,6.777024269104
2020-05-25,5.1294093132019
2020-05-26,2.84070706367493
2020-05-27,1.21447026729584
2020-05-28,3.53546142578125
2020-05-29,3.05025267601013
2020-05-30,3.49324727058411
2020-05-31,3.34286332130432
2020-06-01,0.173188716173172
2020-06-02,0.0164436399936676
2020-06-03,0.0206232182681561
2020-06-04,1.71392774581909
2020-06-05,5.72319030761719
2020-06-06,4.48128652572632
2020-06-07,3.1822772026062
2020-06-08,1.58672320842743
2020-06-09,1.95211744308472
2020-06-10,1.41318440437317
2020-06-11,0.627473413944244
2020-06-12,0.0308528617024422
2020-06-13,0.0399997681379318
2020-06-14,0.557324171066284
2020-06-15,0.428893208503723
2020-06-16,0.0614076480269432
2020-06-17,0.157320335507393
2020-06-18,0.12102635204792
2020-06-19,0.413632929325104
2020-06-20,0.254469186067581
2020-06-21,0.0261191632598638
2020-06-22,0.00337892258539795
2020-06-23,0.00076354207703843
2020-06-24,0.00100137433037161
2020-06-25,0.00183361652307212
2020-06-26,0.00039156223647296
2020-06-27,1.73738135345047e-05
2020-06-28,0.0107870241627097
2020-06-29,0.19591997563839
2020-06-30,0.729493260383606
2020-07-01,0.0145853748545051
2020-07-02,0.0245167575776577
2020-07-03,0.111833274364471
2020-07-04,0.192194387316704
2020-07-05,0.0612744726240635
2020-07-06,1.82911550998688
2020-07-07,1.25298750400543
2020-07-08,1.139692902565
2020-07-09,0.316555768251419
2020-07-10,0.615738034248352
2020-07-11,0.991988241672516
2020-07-12,0.417592972517013
2020-07-13,0.0309162121266127
2020-07-14,0.0467671491205692
2020-07-15,0.151872754096985
2020-07-16,0.722009241580963
2020-07-17,0.0699019283056259
2020-07-18,0.0224105417728424
2020-07-19,0.00060913461493328
2020-07-20,0.0248978175222874
2020-07-21,0.293871372938156
2020-07-22,0.149568364024162
2020-07-23,0.00848955102264881
2020-07-24,0.0117690525949001
2020-07-25,0.00046521340846084
