"Date","HDDThold18"
2018-08-04,0
2018-08-05,0
2018-08-06,0
2018-08-07,0
2018-08-08,0
2018-08-09,0
2018-08-10,0.0271139573305845
2018-08-11,0.0560680441558361
2018-08-12,0.00113949633669108
2018-08-13,0.00124139117542654
2018-08-14,0.00273277144879102
2018-08-15,0.00159435905516147
2018-08-16,0.00125837686937302
2018-08-17,0.00105587369762361
2018-08-18,0.00104820728302001
2018-08-19,0
2018-08-20,0
2018-08-21,0
2018-08-22,0
2018-08-23,0.00115698075387626
2018-08-24,0.0270879343152046
2018-08-25,4.5104808807373
2018-08-26,4.3515682220459
2018-08-27,0.168453857302666
2018-08-28,0.00109607132617384
2018-08-29,0.00103329471312463
2018-08-30,0.126713693141937
2018-08-31,3.19834470748901
2018-09-01,2.70427203178406
2018-09-02,1.4522145986557
2018-09-03,0.213561937212944
2018-09-04,0.0863729044795036
2018-09-05,0.0174990743398666
2018-09-06,0.003670941805467
2018-09-07,0.940904796123505
2018-09-08,1.7177460193634
2018-09-09,0.0287116747349501
2018-09-10,0.00778059102594852
2018-09-11,0.00135841907467693
2018-09-12,0.278241753578186
2018-09-13,2.41894960403442
2018-09-14,2.28992056846619
2018-09-15,2.02569460868835
2018-09-16,0.751573264598846
2018-09-17,0.00143155397381633
2018-09-18,0.00171136774588376
2018-09-19,0.00157586857676506
2018-09-20,0.00160205375868827
2018-09-21,0.0639363005757332
2018-09-22,5.65445423126221
2018-09-23,5.67753267288208
2018-09-24,8.8689022064209
2018-09-25,9.68400955200195
2018-09-26,7.40696334838867
2018-09-27,3.07597374916077
2018-09-28,6.07290458679199
2018-09-29,8.94140148162842
2018-09-30,7.80333757400513
2018-10-01,9.11510848999023
2018-10-02,9.82808589935303
2018-10-03,6.9334077835083
2018-10-04,7.01809787750244
2018-10-05,4.99579477310181
2018-10-06,2.00199437141419
2018-10-07,5.6990213394165
2018-10-08,7.5015721321106
2018-10-09,5.66072273254395
2018-10-10,2.88362431526184
2018-10-11,0.816711187362671
2018-10-12,0.129847526550293
2018-10-13,0.668613016605377
2018-10-14,0.750705063343048
2018-10-15,1.37501549720764
2018-10-16,2.9838228225708
2018-10-17,3.66685342788696
2018-10-18,5.71943140029907
2018-10-19,7.72702264785767
2018-10-20,8.70553684234619
2018-10-21,9.08129024505615
2018-10-22,9.78319549560547
2018-10-23,8.90911388397217
2018-10-24,6.66906356811523
2018-10-25,6.72471904754639
2018-10-26,8.61228275299072
2018-10-27,12.056845664978
2018-10-28,14.2722320556641
2018-10-29,13.2049770355225
2018-10-30,10.879524230957
2018-10-31,10.6463279724121
2018-11-01,10.1807985305786
2018-11-02,9.90120983123779
2018-11-03,11.6048698425293
2018-11-04,9.78921031951904
2018-11-05,8.03266620635986
2018-11-06,7.80531549453735
2018-11-07,7.96620512008667
2018-11-08,8.66258239746094
2018-11-09,9.11000919342041
2018-11-10,8.14614582061768
2018-11-11,7.29169464111328
2018-11-12,6.95725393295288
2018-11-13,8.51553726196289
2018-11-14,11.4976110458374
2018-11-15,13.004340171814
2018-11-16,13.7712345123291
2018-11-17,15.1243476867676
2018-11-18,16.5557689666748
2018-11-19,15.5533561706543
2018-11-20,16.2984752655029
2018-11-21,16.8786811828613
2018-11-22,16.4201183319092
2018-11-23,16.2416152954102
2018-11-24,14.9797792434692
2018-11-25,14.2343950271606
2018-11-26,14.6549606323242
2018-11-27,16.7422008514404
2018-11-28,16.7931823730469
2018-11-29,14.4639329910278
2018-11-30,13.2882652282715
2018-12-01,12.2947998046875
2018-12-02,9.43768310546875
2018-12-03,7.14730978012085
2018-12-04,12.1534595489502
2018-12-05,15.0245380401611
2018-12-06,10.5407199859619
2018-12-07,8.11888122558594
2018-12-08,11.3192987442017
2018-12-09,11.2989072799683
2018-12-10,14.181791305542
2018-12-11,15.2935361862183
2018-12-12,16.4587535858154
2018-12-13,17.8431491851807
2018-12-14,18.56081199646
2018-12-15,19.1715526580811
2018-12-16,18.9547996520996
2018-12-17,15.8152294158936
2018-12-18,14.8538856506348
2018-12-19,14.6491622924805
2018-12-20,12.9363231658936
2018-12-21,10.2455749511719
2018-12-22,9.85055160522461
2018-12-23,11.0258693695068
2018-12-24,14.453351020813
2018-12-25,15.8213376998901
2018-12-26,16.6070022583008
2018-12-27,16.1827507019043
2018-12-28,16.2875308990479
2018-12-29,14.9805421829224
2018-12-30,12.6183958053589
2018-12-31,11.9043645858765
2019-01-01,12.460072517395
2019-01-02,16.0831604003906
2019-01-03,18.3230209350586
2019-01-04,16.785120010376
2019-01-05,13.7514266967773
2019-01-06,14.2582168579102
2019-01-07,14.1619052886963
2019-01-08,13.6857080459595
2019-01-09,16.4369125366211
2019-01-10,18.0344047546387
2019-01-11,16.8999347686768
2019-01-12,14.1870193481445
2019-01-13,12.2288503646851
2019-01-14,14.9659147262573
2019-01-15,14.6192169189453
2019-01-16,13.8589496612549
2019-01-17,14.4418573379517
2019-01-18,18.6360683441162
2019-01-19,20.747730255127
2019-01-20,22.0986213684082
2019-01-21,22.0457534790039
2019-01-22,21.9224166870117
2019-01-23,22.3638648986816
2019-01-24,22.3696899414062
2019-01-25,21.1221332550049
2019-01-26,15.4711275100708
2019-01-27,13.7652635574341
2019-01-28,16.266357421875
2019-01-29,17.8221092224121
2019-01-30,18.6219539642334
2019-01-31,18.8655281066895
2019-02-01,17.3822193145752
2019-02-02,16.7936687469482
2019-02-03,17.2455577850342
2019-02-04,17.8709602355957
2019-02-05,17.3297386169434
2019-02-06,16.9041175842285
2019-02-07,15.3887968063354
2019-02-08,12.8563795089722
2019-02-09,11.2663402557373
2019-02-10,11.6846103668213
2019-02-11,14.4693651199341
2019-02-12,15.4002332687378
2019-02-13,14.4820117950439
2019-02-14,13.8446855545044
2019-02-15,12.6967325210571
2019-02-16,11.8557472229004
2019-02-17,11.8243608474731
2019-02-18,11.6530208587646
2019-02-19,12.1033229827881
2019-02-20,12.3292598724365
2019-02-21,10.8332471847534
2019-02-22,11.3866329193115
2019-02-23,15.1828594207764
2019-02-24,13.8701066970825
2019-02-25,11.7535953521729
2019-02-26,10.7650527954102
2019-02-27,9.93512535095215
2019-02-28,9.5246000289917
2019-03-01,11.5933780670166
2019-03-02,12.0625524520874
2019-03-03,8.67842388153076
2019-03-04,9.48292350769043
2019-03-05,12.5360927581787
2019-03-06,10.1768817901611
2019-03-07,8.92424869537354
2019-03-08,11.1926698684692
2019-03-09,10.3148813247681
2019-03-10,11.0719699859619
2019-03-11,14.8116283416748
2019-03-12,12.8787240982056
2019-03-13,12.4697427749634
2019-03-14,12.7108373641968
2019-03-15,10.3428840637207
2019-03-16,9.47703552246094
2019-03-17,10.5952796936035
2019-03-18,13.8942718505859
2019-03-19,14.3075256347656
2019-03-20,12.4701910018921
2019-03-21,9.74561214447022
2019-03-22,8.28922176361084
2019-03-23,9.30555438995361
2019-03-24,10.8207778930664
2019-03-25,13.1708106994629
2019-03-26,13.0159797668457
2019-03-27,11.6243534088135
2019-03-28,9.810546875
2019-03-29,8.34420299530029
2019-03-30,7.46132659912109
2019-03-31,9.23255825042725
2019-04-01,10.2802391052246
2019-04-02,7.72860765457153
2019-04-03,8.71969604492188
2019-04-04,11.3879890441895
2019-04-05,11.095739364624
2019-04-06,7.43593692779541
2019-04-07,6.24145793914795
2019-04-08,7.08991956710815
2019-04-09,9.22567081451416
2019-04-10,11.2741012573242
2019-04-11,12.9986410140991
2019-04-12,14.5341873168945
2019-04-13,15.1016941070557
2019-04-14,13.7984046936035
2019-04-15,9.69990730285644
2019-04-16,8.1080846786499
2019-04-17,6.33762502670288
2019-04-18,3.89784836769104
2019-04-19,2.17257285118103
2019-04-20,2.56620669364929
2019-04-21,2.78555464744568
2019-04-22,2.04525113105774
2019-04-23,2.03836727142334
2019-04-24,0.722994804382324
2019-04-25,2.23652744293213
2019-04-26,6.71017599105835
2019-04-27,8.64251804351807
2019-04-28,10.2780323028564
2019-04-29,9.79037570953369
2019-04-30,7.48730516433716
2019-05-01,7.07373762130737
2019-05-02,7.43494176864624
2019-05-03,9.62737941741943
2019-05-04,13.1081609725952
2019-05-05,12.983193397522
2019-05-06,11.9406728744507
2019-05-07,10.4305629730225
2019-05-08,8.38856887817383
2019-05-09,6.84492254257202
2019-05-10,7.02624368667603
2019-05-11,8.36320781707764
2019-05-12,9.47739028930664
2019-05-13,8.89897441864014
2019-05-14,9.38916492462158
2019-05-15,9.37296199798584
2019-05-16,9.08690357208252
2019-05-17,6.26702737808228
2019-05-18,2.32205128669739
2019-05-19,1.04356849193573
2019-05-20,3.27957272529602
2019-05-21,4.74951457977295
2019-05-22,5.83591604232788
2019-05-23,3.94036793708801
2019-05-24,1.01694095134735
2019-05-25,3.67697525024414
2019-05-26,1.10747838020325
2019-05-27,1.4527370929718
2019-05-28,5.4949779510498
2019-05-29,6.37617826461792
2019-05-30,2.67756485939026
2019-05-31,0.200413748621941
2019-06-01,0.0198676008731127
2019-06-02,0.00222222646698355
2019-06-03,0.0020469173323363
2019-06-04,0.00824129115790128
2019-06-05,0
2019-06-06,1.91039526462555
2019-06-07,0.405175268650055
2019-06-08,1.10451006889343
2019-06-09,0.275179177522659
2019-06-10,0.196361780166626
2019-06-11,0.450465053319931
2019-06-12,0.652934312820435
2019-06-13,0.0594118982553482
2019-06-14,0
2019-06-15,0
2019-06-16,0.0548613332211971
2019-06-17,0.00144851044751703
2019-06-18,0
2019-06-19,0
2019-06-20,0.00176590052433311
2019-06-21,0.0168400593101978
2019-06-22,0.0513119697570801
2019-06-23,0.00147121108602732
2019-06-24,0
2019-06-25,0
2019-06-26,0
2019-06-27,0.0577646121382713
2019-06-28,0.00076690723653882
2019-06-29,0
2019-06-30,0
2019-07-01,0
2019-07-02,0.205706119537354
2019-07-03,1.02547073364258
2019-07-04,0.178980022668839
2019-07-05,0.00818263087421655
2019-07-06,0.254960656166077
2019-07-07,1.69738376140594
2019-07-08,3.08247947692871
2019-07-09,3.28998780250549
2019-07-10,0.769823253154755
2019-07-11,0.649847686290741
2019-07-12,0.0508693903684616
2019-07-13,0.3758165538311
2019-07-14,1.32457661628723
2019-07-15,1.79390943050385
2019-07-16,1.04780328273773
2019-07-17,0.0631187185645103
2019-07-18,0.00142553972546011
2019-07-19,0.00095763971330598
2019-07-20,0
2019-07-21,0
2019-07-22,0
2019-07-23,0
2019-07-24,0
2019-07-25,0
2019-07-26,0
2019-07-27,0
2019-07-28,0.00760808680206537
2019-07-29,0.00523148849606514
2019-07-30,0
2019-07-31,0.014617414213717
2019-08-01,0.00117513060104101
2019-08-02,0.0117039773613214
2019-08-03,0.0206146705895662
2019-08-04,0.00150733755435794
2019-08-05,0
2019-08-06,0.00116733054164797
2019-08-07,0.00157089752610772
2019-08-08,0.0012011204380542
2019-08-09,0
2019-08-10,0
2019-08-11,0.00732838362455368
2019-08-12,0.314208984375
2019-08-13,1.81745254993439
2019-08-14,0.79377007484436
2019-08-15,0.358081042766571
2019-08-16,0.0255573615431786
2019-08-17,0.00132702314294874
2019-08-18,0
2019-08-19,0.0029140911065042
2019-08-20,0.453322917222977
2019-08-21,0.480870336294174
2019-08-22,0.0649363771080971
2019-08-23,0.00129066861700266
2019-08-24,0.00113269605208188
2019-08-25,0.00130727211944758
2019-08-26,0.00128345051780343
2019-08-27,0
2019-08-28,0
2019-08-29,0.00129225442651659
2019-08-30,0.00099127297289669
2019-08-31,0
2019-09-01,0.0125960251316428
2019-09-02,1.88627171516418
2019-09-03,1.18056094646454
2019-09-04,0.045082826167345
2019-09-05,3.0466194152832
2019-09-06,4.45006847381592
2019-09-07,4.82999229431152
2019-09-08,5.43317937850952
2019-09-09,5.83811378479004
2019-09-10,4.96333694458008
2019-09-11,3.13890242576599
2019-09-12,0.0625422894954681
2019-09-13,0.0130560509860516
2019-09-14,2.76878952980042
2019-09-15,0.497497528791428
2019-09-16,2.61605453491211
2019-09-17,4.23100328445435
2019-09-18,7.01837205886841
2019-09-19,7.94044303894043
2019-09-20,7.37403059005737
2019-09-21,3.79871988296509
2019-09-22,0.918642520904541
2019-09-23,2.08594274520874
2019-09-24,2.81413435935974
2019-09-25,2.93687105178833
2019-09-26,1.58183085918427
2019-09-27,1.18769478797913
2019-09-28,2.76408791542053
2019-09-29,1.79402136802673
2019-09-30,3.48447871208191
2019-10-01,3.41554427146912
2019-10-02,7.45251369476318
2019-10-03,9.06329154968262
2019-10-04,8.77706718444824
2019-10-05,8.81034374237061
2019-10-06,10.2848663330078
2019-10-07,9.71341228485107
2019-10-08,6.37310171127319
2019-10-09,6.70283603668213
2019-10-10,7.29452276229858
2019-10-11,5.44230794906616
2019-10-12,1.93770122528076
2019-10-13,0.454011708498001
2019-10-14,0.846185326576233
2019-10-15,2.29375958442688
2019-10-16,5.68156480789185
2019-10-17,4.58975982666016
2019-10-18,4.88761043548584
2019-10-19,5.96455478668213
2019-10-20,5.21166086196899
2019-10-21,4.6714882850647
2019-10-22,6.27087068557739
2019-10-23,6.0916895866394
2019-10-24,4.58242750167847
2019-10-25,4.78311061859131
2019-10-26,3.64842176437378
2019-10-27,7.12001800537109
2019-10-28,11.2609672546387
2019-10-29,12.4247674942017
2019-10-30,14.3368053436279
2019-10-31,15.1439867019653
2019-11-01,12.8444480895996
2019-11-02,5.96236085891724
2019-11-03,7.19661045074463
2019-11-04,8.13693714141846
2019-11-05,9.80300807952881
2019-11-06,10.8473415374756
2019-11-07,11.2141971588135
2019-11-08,12.6172275543213
2019-11-09,13.5003719329834
2019-11-10,15.7015104293823
2019-11-11,15.6108722686768
2019-11-12,13.7011985778809
2019-11-13,14.2411785125732
2019-11-14,14.2012052536011
2019-11-15,13.6253452301025
2019-11-16,14.0439491271973
2019-11-17,14.5726928710938
2019-11-18,13.2006006240845
2019-11-19,13.9097242355347
2019-11-20,15.5943250656128
2019-11-21,14.1428861618042
2019-11-22,13.3625860214233
2019-11-23,12.1558685302734
2019-11-24,13.1957178115845
2019-11-25,13.6866302490234
2019-11-26,11.2568664550781
2019-11-27,9.83541584014893
2019-11-28,9.0693883895874
2019-11-29,12.8543472290039
2019-11-30,16.306957244873
2019-12-01,17.5344486236572
2019-12-02,16.2449226379395
2019-12-03,15.2126817703247
2019-12-04,16.6725425720215
2019-12-05,18.3085250854492
2019-12-06,15.4977264404297
2019-12-07,10.6821804046631
2019-12-08,9.88341522216797
2019-12-09,11.9173145294189
2019-12-10,15.5023288726807
2019-12-11,15.9313097000122
2019-12-12,15.5481939315796
2019-12-13,15.822904586792
2019-12-14,13.0912160873413
2019-12-15,11.044059753418
2019-12-16,11.4025182723999
2019-12-17,9.0901460647583
2019-12-18,10.8001003265381
2019-12-19,11.6932125091553
2019-12-20,10.946117401123
2019-12-21,12.2159128189087
2019-12-22,12.4922466278076
2019-12-23,11.6928110122681
2019-12-24,11.9354209899902
2019-12-25,12.2664995193481
2019-12-26,14.3585834503174
2019-12-27,15.0115842819214
2019-12-28,18.2145748138428
2019-12-29,18.7254657745361
2019-12-30,15.5549192428589
2019-12-31,15.4331102371216
2020-01-01,18.1532039642334
2020-01-02,18.2831974029541
2020-01-03,13.1813440322876
2020-01-04,13.8560876846313
2020-01-05,14.8456268310547
2020-01-06,15.6178388595581
2020-01-07,14.5257663726807
2020-01-08,12.1752643585205
2020-01-09,9.3496618270874
2020-01-10,10.7082166671753
2020-01-11,14.5633535385132
2020-01-12,15.0417976379395
2020-01-13,13.3188676834106
2020-01-14,10.9800863265991
2020-01-15,9.38513660430908
2020-01-16,11.4156932830811
2020-01-17,12.5843372344971
2020-01-18,14.2957382202148
2020-01-19,16.008975982666
2020-01-20,16.311559677124
2020-01-21,18.1466312408447
2020-01-22,18.0110263824463
2020-01-23,17.2897338867188
2020-01-24,18.3110389709473
2020-01-25,17.525484085083
2020-01-26,16.0826377868652
2020-01-27,12.7265949249268
2020-01-28,13.5709314346313
2020-01-29,14.732720375061
2020-01-30,11.9759483337402
2020-01-31,7.41017866134644
2020-02-01,7.63396024703979
2020-02-02,9.621169090271
2020-02-03,9.76322841644287
2020-02-04,13.9811544418335
2020-02-05,15.5868835449219
2020-02-06,15.9029750823975
2020-02-07,15.5758485794067
2020-02-08,14.5476779937744
2020-02-09,9.92549228668213
2020-02-10,10.4730863571167
2020-02-11,13.9801015853882
2020-02-12,14.6259326934814
2020-02-13,14.6897802352905
2020-02-14,12.8683776855469
2020-02-15,11.6164693832397
2020-02-16,6.55860710144043
2020-02-17,9.85588550567627
2020-02-18,12.0864162445068
2020-02-19,13.4606781005859
2020-02-20,12.3850402832031
2020-02-21,12.8993654251099
2020-02-22,10.583607673645
2020-02-23,9.3859691619873
2020-02-24,11.6311941146851
2020-02-25,11.0376262664795
2020-02-26,15.5434017181396
2020-02-27,15.9417304992676
2020-02-28,15.0131855010986
2020-02-29,10.7597627639771
2020-03-01,11.3452320098877
2020-03-02,12.3129615783691
2020-03-03,13.9618768692017
2020-03-04,14.5239000320435
2020-03-05,13.3106622695923
2020-03-06,13.2077417373657
2020-03-07,13.6766710281372
2020-03-08,11.6935529708862
2020-03-09,11.5427732467651
2020-03-10,11.0474920272827
2020-03-11,7.11664056777954
2020-03-12,8.35311603546143
2020-03-13,12.1488723754883
2020-03-14,13.6882524490356
2020-03-15,10.6266241073608
2020-03-16,8.87504959106445
2020-03-17,8.60955715179443
2020-03-18,7.88636159896851
2020-03-19,7.92919635772705
2020-03-20,9.67172336578369
2020-03-21,14.1875228881836
2020-03-22,15.8397483825684
2020-03-23,16.5278701782227
2020-03-24,15.7128028869629
2020-03-25,14.8248643875122
2020-03-26,13.8969812393188
2020-03-27,9.93198204040527
2020-03-28,9.79783535003662
2020-03-29,14.8763942718506
2020-03-30,16.777156829834
2020-03-31,15.9839191436768
2020-04-01,14.9241275787354
2020-04-02,12.4993705749512
2020-04-03,11.7286548614502
2020-04-04,10.9679288864136
2020-04-05,7.67994260787964
2020-04-06,4.3088641166687
2020-04-07,4.60901069641113
2020-04-08,2.95648455619812
2020-04-09,4.50100040435791
2020-04-10,6.2966160774231
2020-04-11,6.28033971786499
2020-04-12,2.99331378936768
2020-04-13,9.358962059021
2020-04-14,13.3210859298706
2020-04-15,9.78892135620117
2020-04-16,5.51849365234375
2020-04-17,4.3007698059082
2020-04-18,3.99989581108093
2020-04-19,6.36795711517334
2020-04-20,6.89681625366211
2020-04-21,5.67516469955444
2020-04-22,4.32256841659546
2020-04-23,4.26824378967285
2020-04-24,4.44996309280396
2020-04-25,7.23371982574463
2020-04-26,7.04884719848633
2020-04-27,4.1699275970459
2020-04-28,4.73781967163086
2020-04-29,6.05579805374146
2020-04-30,6.62079858779907
2020-05-01,7.93294048309326
2020-05-02,9.17404937744141
2020-05-03,7.84631872177124
2020-05-04,7.38085889816284
2020-05-05,9.41775703430176
2020-05-06,8.41990184783936
2020-05-07,6.17463159561157
2020-05-08,2.22839641571045
2020-05-09,0.853694498538971
2020-05-10,1.44568347930908
2020-05-11,10.3769826889038
2020-05-12,11.6919860839844
2020-05-13,9.99994087219238
2020-05-14,9.37185096740723
2020-05-15,8.62488842010498
2020-05-16,6.83891677856445
2020-05-17,5.54787397384644
2020-05-18,1.4268501996994
2020-05-19,0.791401743888855
2020-05-20,1.40640842914581
2020-05-21,0.73608386516571
2020-05-22,0.140090793371201
2020-05-23,3.9098961353302
2020-05-24,5.72819852828979
2020-05-25,4.49890947341919
2020-05-26,4.32286596298218
2020-05-27,1.61758947372437
2020-05-28,3.22485208511353
2020-05-29,3.23537492752075
2020-05-30,2.97283625602722
2020-05-31,2.51459670066833
2020-06-01,0.207957953214645
2020-06-02,0.043115358799696
2020-06-03,0.0231925789266825
2020-06-04,3.13550806045532
2020-06-05,6.59614086151123
2020-06-06,5.59903430938721
2020-06-07,5.12124490737915
2020-06-08,4.04871654510498
2020-06-09,3.77058601379395
2020-06-10,3.00523614883423
2020-06-11,1.61523723602295
2020-06-12,0.00292862439528107
2020-06-13,0.00157554796896874
2020-06-14,0.577819466590881
2020-06-15,0.651540815830231
2020-06-16,0.247650533914566
2020-06-17,0.378108352422714
2020-06-18,0.247748464345932
2020-06-19,0.714801371097565
2020-06-20,0.356068462133408
2020-06-21,0.0349898673593998
2020-06-22,0.0164083670824766
2020-06-23,0.00123478798195719
2020-06-24,0.00111559242941439
2020-06-25,0.0111267901957035
2020-06-26,0.0013303643791005
2020-06-27,0.00099333620164543
2020-06-28,0.00106012448668479
2020-06-29,0.0435626767575741
2020-06-30,0.044684860855341
2020-07-01,0
2020-07-02,0.00433126837015152
2020-07-03,0.0566346794366836
2020-07-04,0.00555616850033402
2020-07-05,0
2020-07-06,1.44104707241058
2020-07-07,2.25885915756226
2020-07-08,2.74719786643982
2020-07-09,0.628393411636353
2020-07-10,0.66084361076355
2020-07-11,2.24193978309631
2020-07-12,1.17017841339111
2020-07-13,0.0331848412752151
2020-07-14,0.111534029245377
2020-07-15,0.556694090366364
2020-07-16,1.94959890842438
2020-07-17,0.241684079170227
2020-07-18,0.0818000808358192
2020-07-19,0.00309503031894564
2020-07-20,0
2020-07-21,0.526290774345398
2020-07-22,0.433273822069168
2020-07-23,0.00884513743221759
2020-07-24,0.0161336828023195
2020-07-25,0.00137633609119802
2020-07-26,0.00280039035715162
2020-07-27,0
2020-07-28,0
2020-07-29,0.0168354455381632
2020-07-30,0
2020-07-31,0
2020-08-01,0
2020-08-02,0.00122364494018256
2020-08-03,0.132819011807442
2020-08-04,0.872468173503876
