"Date","HDD16"
2018-04-30,2.65977215766907
2018-05-01,6.71831321716309
2018-05-02,5.27156257629395
2018-05-03,3.71135663986206
2018-05-04,3.18944430351257
2018-05-05,1.73549616336823
2018-05-06,0.536560893058777
2018-05-07,0.104371748864651
2018-05-08,0.0223838612437248
2018-05-09,0.0879957750439644
2018-05-10,1.50837278366089
2018-05-11,2.05746555328369
2018-05-12,0.0800381004810333
2018-05-13,0.63234531879425
2018-05-14,0.649325609207153
2018-05-15,1.13871800899506
2018-05-16,2.04087543487549
2018-05-17,3.28194069862366
2018-05-18,4.1821870803833
2018-05-19,3.17754673957825
2018-05-20,0.89869087934494
2018-05-21,0.0856395363807678
2018-05-22,0.042069036513567
2018-05-23,0.0317042022943497
2018-05-24,0.0856329947710037
2018-05-25,0.0178078543394804
2018-05-26,0.00262547796592116
2018-05-27,0.00286814616993069
2018-05-28,0.0005941487615928
2018-05-29,0.00084117060760036
2018-05-30,0.00060598901472985
2018-05-31,0.00071634398773312
2018-06-01,0.00493327667936682
2018-06-02,0.00516285607591271
2018-06-03,0.00121840846259146
2018-06-04,0.00951062981039285
2018-06-05,0.00969138834625482
2018-06-06,0.00101379968691617
2018-06-07,0.00262659532018005
2018-06-08,0.00269647198729217
2018-06-09,0.00061848934274166
2018-06-10,0.00020352653518784
2018-06-11,0.00754589168354868
2018-06-12,0.573549091815948
2018-06-13,2.1053569316864
2018-06-14,0.870508015155792
2018-06-15,0.065031498670578
2018-06-16,0.00755545729771256
2018-06-17,0.0429135374724865
2018-06-18,0.0112246852368116
2018-06-19,0.00153305451385676
2018-06-20,2.2537187760463e-05
2018-06-21,0.555550873279572
2018-06-22,3.66410875320435
2018-06-23,3.11275815963745
2018-06-24,2.07835173606873
2018-06-25,0.638178765773773
2018-06-26,0.307518035173416
2018-06-27,0.0457740612328053
2018-06-28,0.228500634431839
2018-06-29,0.0121185937896371
2018-06-30,0.0115623278543353
2018-07-01,0.135292425751686
2018-07-02,0.0345100350677967
2018-07-03,0.00277053448371589
2018-07-04,0.0031114297453314
2018-07-05,0.00759625621140003
2018-07-06,0.0260743275284767
2018-07-07,0.0171050298959017
2018-07-08,0.00447284756228327
2018-07-09,0.0835868492722511
2018-07-10,0.726515233516693
2018-07-11,0.703250050544739
2018-07-12,0.0760810151696205
2018-07-13,0.00081095437053591
2018-07-14,0.0119010386988521
2018-07-15,0.00094887526938691
2018-07-16,0.00126088387332856
2018-07-17,0.00295684090815484
2018-07-18,0.00039272900903597
2018-07-19,0.00023550595506094
2018-07-20,0.00035355560248717
2018-07-21,0.00567024014890193
2018-07-22,0.00977486651390791
2018-07-23,0.00199343776330351
2018-07-24,0.00015013154188636
2018-07-25,5.02041475556325e-05
2018-07-26,6.56667998555349e-06
2018-07-27,0
2018-07-28,0.00017741884221322
2018-07-29,0
2018-07-30,0
2018-07-31,0
2018-08-01,0
2018-08-02,0
2018-08-03,0
2018-08-04,0
2018-08-05,0
2018-08-06,0
2018-08-07,0
2018-08-08,0
2018-08-09,0
2018-08-10,0.0236459504812956
2018-08-11,0.0881986245512962
2018-08-12,0.00097806798294186
2018-08-13,0.00070565636269748
2018-08-14,0.00512774800881743
2018-08-15,0.00232221977785229
2018-08-16,0.00062290433561429
2018-08-17,0.00042040110565721
2018-08-18,0.00041273480746895
2018-08-19,0.00021666317479684
2018-08-20,0.00010912578727584
2018-08-21,0.00013372530520427
2018-08-22,8.12155049061403e-05
2018-08-23,0.00052150816190987
2018-08-24,0.037643063813448
2018-08-25,2.77991533279419
2018-08-26,2.40657758712769
2018-08-27,0.159912690520287
2018-08-28,0.0024561807513237
2018-08-29,0.00039782212115824
2018-08-30,0.164422556757927
2018-08-31,1.74872279167175
2018-09-01,1.51713144779205
2018-09-02,0.838088512420654
2018-09-03,0.164718613028526
2018-09-04,0.0676870569586754
2018-09-05,0.00867335312068462
2018-09-06,0.00454272888600826
2018-09-07,0.522844552993774
2018-09-08,0.999306440353394
2018-09-09,0.0630194619297981
2018-09-10,0.00558027531951665
2018-09-11,0.00224758358672261
2018-09-12,0.152099475264549
2018-09-13,1.3149516582489
2018-09-14,1.26791679859161
2018-09-15,1.13840007781982
2018-09-16,0.583941459655762
2018-09-17,0.00133399327751249
2018-09-18,0.00282150227576494
2018-09-19,0.00297308480367064
2018-09-20,0.00304959248751401
2018-09-21,0.0624230355024338
2018-09-22,3.654456615448
2018-09-23,4.11030960083008
2018-09-24,6.86890506744385
2018-09-25,7.68401527404785
2018-09-26,5.40810346603394
2018-09-27,1.77402782440186
2018-09-28,4.15486431121826
2018-09-29,6.94139337539673
2018-09-30,5.80333471298218
2018-10-01,7.1151065826416
2018-10-02,7.82809066772461
2018-10-03,4.93339681625366
2018-10-04,5.01809549331665
2018-10-05,2.99748826026917
2018-10-06,1.18291664123535
2018-10-07,3.96487498283386
2018-10-08,5.50156545639038
2018-10-09,3.66072082519531
2018-10-10,1.574343085289
2018-10-11,0.540560007095337
2018-10-12,0.094916857779026
2018-10-13,0.381194412708282
2018-10-14,0.424479573965073
2018-10-15,0.818417429924011
2018-10-16,1.73273110389709
2018-10-17,2.26575398445129
2018-10-18,3.74019932746887
2018-10-19,5.72702693939209
2018-10-20,6.70552778244019
2018-10-21,7.08128547668457
2018-10-22,7.7831974029541
2018-10-23,6.90911960601807
2018-10-24,4.6690616607666
2018-10-25,4.72472095489502
2018-10-26,6.6122875213623
2018-10-27,10.0568494796753
2018-10-28,12.2722406387329
2018-10-29,11.2049760818481
2018-10-30,8.88034343719482
2018-10-31,8.64632129669189
2018-11-01,8.18079662322998
2018-11-02,7.90120601654053
2018-11-03,9.60487461090088
2018-11-04,7.78920650482178
2018-11-05,6.03266382217407
2018-11-06,5.80531358718872
2018-11-07,5.96621179580688
2018-11-08,6.6625804901123
2018-11-09,7.11001873016357
2018-11-10,6.14614629745483
2018-11-11,5.29169178009033
2018-11-12,4.95725297927856
2018-11-13,6.51553440093994
2018-11-14,9.49761486053467
2018-11-15,11.0043392181396
2018-11-16,11.7712316513062
2018-11-17,13.1243524551392
2018-11-18,14.5557727813721
2018-11-19,13.5533742904663
2018-11-20,14.2984580993652
2018-11-21,14.8786745071411
2018-11-22,14.4201211929321
2018-11-23,14.2416124343872
2018-11-24,12.979772567749
2018-11-25,12.234393119812
2018-11-26,12.6549615859985
2018-11-27,14.7421855926514
2018-11-28,14.7931852340698
2018-11-29,12.4639368057251
2018-11-30,11.2882633209229
2018-12-01,10.2947969436646
2018-12-02,7.43768310546875
2018-12-03,5.14730930328369
2018-12-04,10.15345287323
2018-12-05,13.024528503418
2018-12-06,8.54073143005371
2018-12-07,6.11888027191162
2018-12-08,9.31929206848144
2018-12-09,9.29891109466553
2018-12-10,12.1817922592163
2018-12-11,13.2935285568237
2018-12-12,14.4587631225586
2018-12-13,15.8431577682495
2018-12-14,16.5608100891113
2018-12-15,17.1715412139893
2018-12-16,16.9548034667969
2018-12-17,13.8152256011963
2018-12-18,12.853889465332
2018-12-19,12.6491661071777
2018-12-20,10.9363164901733
2018-12-21,8.24558353424072
2018-12-22,7.85054969787598
2018-12-23,9.02586841583252
2018-12-24,12.4533624649048
2018-12-25,13.8213348388672
2018-12-26,14.6070032119751
2018-12-27,14.1827554702759
2018-12-28,14.2875146865845
2018-12-29,12.9805383682251
2018-12-30,10.6183967590332
2018-12-31,9.90436267852783
2019-01-01,10.4600820541382
2019-01-02,14.083158493042
2019-01-03,16.3230400085449
2019-01-04,14.7851324081421
2019-01-05,11.7514238357544
2019-01-06,12.2582139968872
2019-01-07,12.1619100570679
2019-01-08,11.6857118606567
2019-01-09,14.4369068145752
2019-01-10,16.03440284729
2019-01-11,14.8999404907227
2019-01-12,12.1870193481445
2019-01-13,10.2288465499878
2019-01-14,12.9659175872803
2019-01-15,12.6192150115967
2019-01-16,11.8589468002319
2019-01-17,12.4418659210205
2019-01-18,16.636058807373
2019-01-19,18.747709274292
2019-01-20,20.0986137390137
2019-01-21,20.0457439422607
2019-01-22,19.9224128723145
2019-01-23,20.3638668060303
2019-01-24,20.3696975708008
2019-01-25,19.122127532959
2019-01-26,13.4711141586304
2019-01-27,11.7652721405029
2019-01-28,14.2663545608521
2019-01-29,15.8221158981323
2019-01-30,16.6219520568848
2019-01-31,16.8655071258545
2019-02-01,15.3822002410889
2019-02-02,14.793646812439
2019-02-03,15.2455520629883
2019-02-04,15.8709678649902
2019-02-05,15.3297357559204
2019-02-06,14.9041185379028
2019-02-07,13.3887910842896
2019-02-08,10.856369972229
2019-02-09,9.2663402557373
2019-02-10,9.68462085723877
2019-02-11,12.4693698883057
2019-02-12,13.4002389907837
2019-02-13,12.4820013046265
2019-02-14,11.8446798324585
2019-02-15,10.6967287063599
2019-02-16,9.85574817657471
2019-02-17,9.82437324523926
2019-02-18,9.65303134918213
2019-02-19,10.103328704834
2019-02-20,10.3292636871338
2019-02-21,8.83324337005615
2019-02-22,9.38663387298584
2019-02-23,13.182861328125
2019-02-24,11.8701133728027
2019-02-25,9.7535924911499
2019-02-26,8.76505565643311
2019-02-27,7.93512582778931
2019-02-28,7.52459573745728
2019-03-01,9.5933723449707
2019-03-02,10.0625467300415
2019-03-03,6.67841672897339
2019-03-04,7.48291635513306
2019-03-05,10.5360927581787
2019-03-06,8.17687702178955
2019-03-07,6.92424726486206
2019-03-08,9.19266510009766
2019-03-09,8.31487846374512
2019-03-10,9.0719690322876
2019-03-11,12.8116207122803
2019-03-12,10.8787250518799
2019-03-13,10.4697465896606
2019-03-14,10.7108364105225
2019-03-15,8.34287643432617
2019-03-16,7.4770302772522
2019-03-17,8.59527683258057
2019-03-18,11.8942880630493
2019-03-19,12.3075323104858
2019-03-20,10.470193862915
2019-03-21,7.74561452865601
2019-03-22,6.2892165184021
2019-03-23,7.30556344985962
2019-03-24,8.82079696655273
2019-03-25,11.1708135604858
2019-03-26,11.0159826278687
2019-03-27,9.62434577941894
2019-03-28,7.81054973602295
2019-03-29,6.34419822692871
2019-03-30,5.46132898330688
2019-03-31,7.23256301879883
2019-04-01,8.28022575378418
2019-04-02,5.72861623764038
2019-04-03,6.71969652175903
2019-04-04,9.3879919052124
2019-04-05,9.09573650360107
2019-04-06,5.43593406677246
2019-04-07,4.24145460128784
2019-04-08,5.08991575241089
2019-04-09,7.22566604614258
2019-04-10,9.27411365509033
2019-04-11,10.9986333847046
2019-04-12,12.5341835021973
2019-04-13,13.1016883850098
2019-04-14,11.7983980178833
2019-04-15,7.69991064071655
2019-04-16,6.10808181762695
2019-04-17,4.3376259803772
2019-04-18,2.35981678962708
2019-04-19,1.2753164768219
2019-04-20,1.59579539299011
2019-04-21,1.63666903972626
2019-04-22,1.28681612014771
2019-04-23,1.24157547950745
2019-04-24,0.467622756958008
2019-04-25,1.28071343898773
2019-04-26,4.93654346466064
2019-04-27,6.64251947402954
2019-04-28,8.27803230285645
2019-04-29,7.79037857055664
2019-04-30,5.48730754852295
2019-05-01,5.07374000549316
2019-05-02,5.43495035171509
2019-05-03,7.62737894058228
2019-05-04,11.1081552505493
2019-05-05,10.9832010269165
2019-05-06,9.94067859649658
2019-05-07,8.43056678771973
2019-05-08,6.38856554031372
2019-05-09,4.84492301940918
2019-05-10,5.02624559402466
2019-05-11,6.36319303512573
2019-05-12,7.47739219665527
2019-05-13,6.89898061752319
2019-05-14,7.38916921615601
2019-05-15,7.37296772003174
2019-05-16,7.08690547943115
2019-05-17,4.26702451705933
2019-05-18,1.36139273643494
2019-05-19,0.695785284042358
2019-05-20,1.92217135429382
2019-05-21,3.07867360115051
2019-05-22,3.83591818809509
2019-05-23,2.27630639076233
2019-05-24,0.591612339019775
2019-05-25,2.24957013130188
2019-05-26,0.738822877407074
2019-05-27,0.927809596061706
2019-05-28,3.59072661399841
2019-05-29,4.37617969512939
2019-05-30,1.57226729393005
2019-05-31,0.136900439858437
2019-06-01,0.0174601711332798
2019-06-02,0.00122653867583721
2019-06-03,0.00100339751224964
2019-06-04,0.00909383688122034
2019-06-05,1.9576398699428e-05
2019-06-06,1.13023447990417
2019-06-07,0.296473771333694
2019-06-08,0.773613095283508
2019-06-09,0.203162208199501
2019-06-10,0.133055701851845
2019-06-11,0.283905595541
2019-06-12,0.449881881475449
2019-06-13,0.061454314738512
2019-06-14,0
2019-06-15,0.00037601892836391
2019-06-16,0.0765994191169739
2019-06-17,0.00132225069683045
2019-06-18,0.00025112822186201
2019-06-19,8.11506542959251e-05
2019-06-20,0.00362040451727807
2019-06-21,0.0287543181329966
2019-06-22,0.0360655300319195
2019-06-23,0.00129723874852061
2019-06-24,0
2019-06-25,0
2019-06-26,0
2019-06-27,0.0694954320788383
2019-06-28,0.00857673399150371
2019-06-29,0
2019-06-30,0
2019-07-01,0
2019-07-02,0.14328707754612
2019-07-03,0.579870522022247
2019-07-04,0.164759308099747
2019-07-05,0.0300510246306658
2019-07-06,0.12471965700388
2019-07-07,0.893543124198914
2019-07-08,1.75493371486664
2019-07-09,1.80422294139862
2019-07-10,0.53954952955246
2019-07-11,0.36545005440712
2019-07-12,0.0801636427640915
2019-07-13,0.314320772886276
2019-07-14,0.756446361541748
2019-07-15,0.900756776332855
2019-07-16,0.635433435440063
2019-07-17,0.0907962769269943
2019-07-18,0.00078894279431551
2019-07-19,0.00032104284036904
2019-07-20,0
2019-07-21,0.00014285721408668
2019-07-22,5.85571106057614e-05
2019-07-23,0
2019-07-24,0
2019-07-25,0
2019-07-26,0
2019-07-27,0.00030931114451959
2019-07-28,0.00755160395056009
2019-07-29,0.00463307648897171
2019-07-30,0
2019-07-31,0.00745658809319138
2019-08-01,0.00053853372810408
2019-08-02,0.00641495920717716
2019-08-03,0.0141096385195851
2019-08-04,0.00144975376315414
2019-08-05,5.24782481079455e-05
2019-08-06,0.00053073361050337
2019-08-07,0.00218029203824698
2019-08-08,0.00056452362332493
2019-08-09,0
2019-08-10,0.00023392918228637
2019-08-11,0.00711235450580716
2019-08-12,0.23921126127243
2019-08-13,0.955169320106506
2019-08-14,0.528390645980835
2019-08-15,0.291017919778824
2019-08-16,0.0296656936407089
2019-08-17,0.00145596545189619
2019-08-18,0.000214713945752
2019-08-19,0.00619509583339095
2019-08-20,0.352566421031952
2019-08-21,0.395513445138931
2019-08-22,0.0548341274261475
2019-08-23,0.00249779340811073
2019-08-24,0.00049609917914494
2019-08-25,0.00067067518830299
2019-08-26,0.00064685358665883
2019-08-27,0.0001260057761101
2019-08-28,0
2019-08-29,0.00065565755357965
2019-08-30,0.00035467621637508
2019-08-31,0.00029801714117638
2019-09-01,0.0147470105439424
2019-09-02,1.00789105892181
2019-09-03,0.705785810947418
2019-09-04,0.0549984462559223
2019-09-05,1.73971927165985
2019-09-06,2.54396820068359
2019-09-07,2.89282011985779
2019-09-08,3.63598227500916
2019-09-09,3.84447455406189
2019-09-10,3.12719631195068
2019-09-11,1.68402326107025
2019-09-12,0.0484254024922848
2019-09-13,0.0482073873281479
2019-09-14,1.66642689704895
2019-09-15,0.316897541284561
2019-09-16,1.52762675285339
2019-09-17,2.77094054222107
2019-09-18,5.01837396621704
2019-09-19,5.94043827056885
2019-09-20,5.37412977218628
2019-09-21,2.1774218082428
2019-09-22,0.550228118896484
2019-09-23,1.31317520141602
2019-09-24,1.66994166374207
2019-09-25,1.57157504558563
2019-09-26,0.895548641681671
2019-09-27,0.787647426128387
2019-09-28,1.53847551345825
2019-09-29,0.988985419273376
2019-09-30,1.85314750671387
2019-10-01,1.96736097335815
2019-10-02,5.45251512527466
2019-10-03,7.06329441070557
2019-10-04,6.7770676612854
2019-10-05,6.81033849716187
2019-10-06,8.28486251831055
2019-10-07,7.71339988708496
2019-10-08,4.37310075759888
2019-10-09,4.70283603668213
2019-10-10,5.29452228546143
2019-10-11,3.44230961799622
2019-10-12,1.25970304012299
2019-10-13,0.26274910569191
2019-10-14,0.438146263360977
2019-10-15,1.43225169181824
2019-10-16,3.68156838417053
2019-10-17,2.60824751853943
2019-10-18,2.93150281906128
2019-10-19,3.96455550193787
2019-10-20,3.21166157722473
2019-10-21,2.67148780822754
2019-10-22,4.27087020874023
2019-10-23,4.09168434143066
2019-10-24,2.635169506073
2019-10-25,2.78311133384705
2019-10-26,2.36920142173767
2019-10-27,5.12001705169678
2019-10-28,9.26097297668457
2019-10-29,10.4247550964355
2019-10-30,12.3367986679077
2019-10-31,13.1439828872681
2019-11-01,10.8444547653198
2019-11-02,3.96236205101013
2019-11-03,5.19660711288452
2019-11-04,6.13693428039551
2019-11-05,7.80301523208618
2019-11-06,8.84733963012695
2019-11-07,9.21419525146484
2019-11-08,10.6172323226929
2019-11-09,11.5003700256348
2019-11-10,13.7015008926392
2019-11-11,13.6108846664429
2019-11-12,11.7011957168579
2019-11-13,12.2411794662476
2019-11-14,12.2012004852295
2019-11-15,11.625358581543
2019-11-16,12.0439481735229
2019-11-17,12.5726938247681
2019-11-18,11.2005996704102
2019-11-19,11.9097328186035
2019-11-20,13.5943288803101
2019-11-21,12.1428699493408
2019-11-22,11.362585067749
2019-11-23,10.1558656692505
2019-11-24,11.1957216262817
2019-11-25,11.6866235733032
2019-11-26,9.25686550140381
2019-11-27,7.83541679382324
2019-11-28,7.06938600540161
2019-11-29,10.8543357849121
2019-11-30,14.3069553375244
2019-12-01,15.5344371795654
2019-12-02,14.2449216842651
2019-12-03,13.2126808166504
2019-12-04,14.6725406646729
2019-12-05,16.308536529541
2019-12-06,13.4977159500122
2019-12-07,8.68218326568604
2019-12-08,7.88341999053955
2019-12-09,9.91731643676758
2019-12-10,13.5023250579834
2019-12-11,13.9313058853149
2019-12-12,13.5482044219971
2019-12-13,13.8229074478149
2019-12-14,11.0912160873413
2019-12-15,9.04405212402344
2019-12-16,9.40252208709717
2019-12-17,7.09015321731567
2019-12-18,8.80010414123535
2019-12-19,9.69320201873779
2019-12-20,8.94611549377441
2019-12-21,10.2159099578857
2019-12-22,10.4922485351562
2019-12-23,9.6928071975708
2019-12-24,9.93541049957275
2019-12-25,10.2665071487427
2019-12-26,12.358585357666
2019-12-27,13.0115804672241
2019-12-28,16.2145614624023
2019-12-29,16.725456237793
2019-12-30,13.5549259185791
2019-12-31,13.4331159591675
2020-01-01,16.1531944274902
2020-01-02,16.2831974029541
2020-01-03,11.181342124939
2020-01-04,11.8560905456543
2020-01-05,12.8456315994263
2020-01-06,13.6178426742554
2020-01-07,12.5257682800293
2020-01-08,10.1752672195435
2020-01-09,7.34966421127319
2020-01-10,8.70821571350098
2020-01-11,12.5633640289307
2020-01-12,13.0417919158936
2020-01-13,11.3188734054565
2020-01-14,8.98008632659912
2020-01-15,7.38513088226318
2020-01-16,9.4156904220581
2020-01-17,10.5843353271484
2020-01-18,12.2957420349121
2020-01-19,14.0089902877808
2020-01-20,14.311562538147
2020-01-21,16.1466293334961
2020-01-22,16.0110321044922
2020-01-23,15.2897367477417
2020-01-24,16.31103515625
2020-01-25,15.525484085083
2020-01-26,14.0826396942139
2020-01-27,10.7266035079956
2020-01-28,11.5709409713745
2020-01-29,12.7327375411987
2020-01-30,9.97593784332275
2020-01-31,5.41018056869507
2020-02-01,5.63395833969116
2020-02-02,7.62116670608521
2020-02-03,7.76322555541992
2020-02-04,11.9811563491821
2020-02-05,13.5868768692017
2020-02-06,13.9029741287231
2020-02-07,13.5758504867554
2020-02-08,12.547682762146
2020-02-09,7.9254903793335
2020-02-10,8.47308349609375
2020-02-11,11.9800930023193
2020-02-12,12.625922203064
2020-02-13,12.6897764205933
2020-02-14,10.8683862686157
2020-02-15,9.61646556854248
2020-02-16,4.55860185623169
2020-02-17,7.85588216781616
2020-02-18,10.0864133834839
2020-02-19,11.4606800079346
2020-02-20,10.3850431442261
2020-02-21,10.8993558883667
2020-02-22,8.58359622955322
2020-02-23,7.3859748840332
2020-02-24,9.63119506835938
2020-02-25,9.03762817382812
2020-02-26,13.543402671814
2020-02-27,13.9417304992676
2020-02-28,13.0131855010986
2020-02-29,8.75976276397705
2020-03-01,9.34523391723633
2020-03-02,10.3129587173462
2020-03-03,11.9618825912476
2020-03-04,12.5239028930664
2020-03-05,11.3106718063354
2020-03-06,11.2077417373657
2020-03-07,11.6766757965088
2020-03-08,9.69356441497803
2020-03-09,9.54277229309082
2020-03-10,9.04748821258545
2020-03-11,5.11664247512817
2020-03-12,6.35311126708984
2020-03-13,10.1488656997681
2020-03-14,11.6882524490356
2020-03-15,8.62662601470947
2020-03-16,6.87504386901855
2020-03-17,6.60955286026001
2020-03-18,5.88635540008545
2020-03-19,5.92919588088989
2020-03-20,7.67172479629517
2020-03-21,12.1875247955322
2020-03-22,13.8397569656372
2020-03-23,14.5278768539429
2020-03-24,13.712794303894
2020-03-25,12.8248720169067
2020-03-26,11.8969774246216
2020-03-27,7.93198728561401
2020-03-28,7.79783773422241
2020-03-29,12.8763904571533
2020-03-30,14.7771635055542
2020-03-31,13.9839086532593
2020-04-01,12.9241237640381
2020-04-02,10.4993629455566
2020-04-03,9.72865962982178
2020-04-04,8.96793460845947
2020-04-05,5.67994356155396
2020-04-06,2.74137377738953
2020-04-07,2.72681975364685
2020-04-08,1.76243937015533
2020-04-09,2.86942672729492
2020-04-10,4.49894666671753
2020-04-11,4.36537837982178
2020-04-12,1.70162773132324
2020-04-13,7.3589563369751
2020-04-14,11.3210906982422
2020-04-15,7.78892087936401
2020-04-16,3.5585355758667
2020-04-17,3.15507364273071
2020-04-18,2.68185234069824
2020-04-19,4.46010208129883
2020-04-20,4.94184398651123
2020-04-21,3.71496272087097
2020-04-22,2.7935471534729
2020-04-23,2.55606436729431
2020-04-24,2.59769535064697
2020-04-25,5.28474140167236
2020-04-26,5.0488452911377
2020-04-27,2.47283220291138
2020-04-28,3.02493953704834
2020-04-29,4.05579662322998
2020-04-30,4.62079763412476
2020-05-01,5.93294715881348
2020-05-02,7.1740517616272
2020-05-03,5.84632253646851
2020-05-04,5.40749740600586
2020-05-05,7.41775846481323
2020-05-06,6.41989946365356
2020-05-07,4.17463541030884
2020-05-08,1.36232507228851
2020-05-09,0.532122373580933
2020-05-10,0.820444941520691
2020-05-11,8.37698364257812
2020-05-12,9.69197463989258
2020-05-13,7.99993848800659
2020-05-14,7.37184906005859
2020-05-15,6.62488603591919
2020-05-16,4.83891820907593
2020-05-17,3.54787611961365
2020-05-18,0.898113429546356
2020-05-19,0.491657495498657
2020-05-20,0.853515267372131
2020-05-21,0.440688818693161
2020-05-22,0.0918072536587715
2020-05-23,2.27840900421143
2020-05-24,3.72820067405701
2020-05-25,2.86499667167664
2020-05-26,2.59772086143494
2020-05-27,0.950132846832275
2020-05-28,1.89056897163391
2020-05-29,1.92673861980438
2020-05-30,1.88068509101868
2020-05-31,1.63792634010315
2020-06-01,0.162529811263084
2020-06-02,0.036529965698719
2020-06-03,0.019382119178772
2020-06-04,1.76650142669678
2020-06-05,4.59614181518555
2020-06-06,3.72804617881775
2020-06-07,3.12124466896057
2020-06-08,2.32461404800415
2020-06-09,2.1446750164032
2020-06-10,1.68411207199097
2020-06-11,0.963737607002258
2020-06-12,0.00751073379069566
2020-06-13,0.00469645205885171
2020-06-14,0.336838126182556
2020-06-15,0.385854482650757
2020-06-16,0.172862589359283
2020-06-17,0.217001184821129
2020-06-18,0.181193754076958
2020-06-19,0.418844431638718
2020-06-20,0.226017206907272
2020-06-21,0.0289562735706568
2020-06-22,0.00821935012936592
2020-06-23,0.0005973128718324
2020-06-24,0.00699597550556063
2020-06-25,0.00984307657927274
2020-06-26,0.00069288921076804
2020-06-27,0.00035586103331297
2020-06-28,0.00072762003401294
2020-06-29,0.0470478795468807
2020-06-30,0.0789399147033691
2020-07-01,0.00024916173424571
2020-07-02,0.0108085172250867
2020-07-03,0.0610847063362598
2020-07-04,0.00478130672127008
2020-07-05,8.63489767652936e-05
2020-07-06,0.741571962833405
2020-07-07,1.21757102012634
2020-07-08,1.44689130783081
2020-07-09,0.38378369808197
2020-07-10,0.448593467473984
2020-07-11,1.23487460613251
2020-07-12,0.708099246025085
2020-07-13,0.055494274944067
2020-07-14,0.0796758458018303
2020-07-15,0.415662884712219
2020-07-16,1.16176080703735
2020-07-17,0.19630178809166
2020-07-18,0.0470860861241817
2020-07-19,0.00224240426905453
2020-07-20,0.00565540790557861
2020-07-21,0.324663102626801
